"","STATE","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","ALLCOUNTIES","VARIABLE NAME","black_population","total_population","cty_percentage"
"3008","Virginia","G5105300","40","51","1130","Madison",NA,5304308,33135078,0.160081349438803
"3009","Virginia","G5100310",NA,"51","6830","Manassas City",NA,NA,NA,NA
"3010","Virginia","G5100330",NA,"51","6850","Manassas Park City",NA,NA,NA,NA
"3011","Virginia","G5100350","40","51","6900","Martinsville City",NA,NA,NA,NA
"3012","Virginia","G5100360","40","51","1150","Mathews",NA,18598,211918,0.0877603601392992
"3013","Virginia","G5100370","40","51","1170","Mecklenburg",NA,8382614,25693942,0.326248654254766
"3014","Virginia","G5105400","40","51","1190","Middlesex",NA,4649210,61800822,0.0752289346572122
"3015","Virginia","G5105500","40","51","1210","Montgomery",NA,14663838,88804858,0.165124277322756
"3016","Virginia","G5100410","40","51","1230","Nansemond",NA,NA,NA,NA
"3017","Virginia","G5100430","40","51","1250","Nelson",NA,98068,1512034,0.0648583299052799
"3018","Virginia","G5105600","40","51","1270","New Kent",NA,68108,502848,0.135444508081965
"3019","Virginia","G5105700","40","51","7000","Newport News City",NA,NA,NA,NA
"3020","Virginia","G5100450","40","51","7100","Norfolk City",NA,NA,NA,NA
"3021","Virginia","G5100470","40","51","1310","Northampton",NA,858100,8020862,0.106983513742039
"3022","Virginia","G5100490","40","51","1330","Northumberland",NA,131940,2513786,0.0524865680690401
"3023","Virginia","G5105900",NA,"51","7200","Norton City",NA,NA,NA,NA
"3024","Virginia","G5100510","40","51","1350","Nottoway",NA,147408,372266,0.395974921158526
"3025","Virginia","G5100530","40","51","1370","Orange",NA,10403806,122757864,0.0847506274628565
"3026","Virginia","G5100550","40","51","1390","Page",NA,21568,942788,0.0228768291492891
"3027","Virginia","G5105950","40","51","1410","Patrick",NA,23998,430798,0.0557059224973189
"3028","Virginia","G5100570","40","51","7300","Petersburg City",NA,NA,NA,NA
"3029","Virginia","G5106000","40","51","1430","Pittsylvania",NA,321432,1482214,0.216859373882584
"3030","Virginia","G5100590",NA,"51","7350","Poquoson City",NA,NA,NA,NA
"3031","Virginia","G5106100","40","51","7400","Portsmouth City",NA,NA,NA,NA
"3032","Virginia","G5100610","40","51","1450","Powhatan",NA,77066,691286,0.111482078329375
"3033","Virginia","G5100630","40","51","1470","Prince Edward",NA,182208,550358,0.331071775099117
"3034","Virginia","G5100650","40","51","1490","Prince George",NA,295088,905602,0.325847336909592
"3035","Virginia","G5100670","40","51","1530","Prince William",NA,2355446,10794502,0.218207935854753
"3036","Virginia","G5100690","40","51","1550","Pulaski",NA,3802972,13747644,0.276627180628186
"3037","Virginia","G5106300","40","51","7500","Radford City",NA,NA,NA,NA
"3038","Virginia","G5106400","40","51","1570","Rappahannock",NA,7582,177364,0.0427482465438308
"3039","Virginia","G5100730","40","51","1590","Richmond",NA,4475408,17511124,0.255575141835556
"3040","Virginia","G5100710","40","51","7600","Richmond City",NA,NA,NA,NA
"3041","Virginia","G5100770","40","51","1610","Roanoke",NA,131774,2246574,0.0586555350502588
"3042","Virginia","G5100750","40","51","7700","Roanoke City",NA,NA,NA,NA
"3043","Virginia","G5100790","40","51","1630","Rockbridge",NA,16476,541562,0.0304231094500722
"3044","Virginia","G5100810","40","51","1650","Rockingham",NA,530266,11399910,0.0465149286266295
"3045","Virginia","G5100830","40","51","1670","Russell",NA,621900,2638864,0.235669591157407
"3046","Virginia","G5106500","40","51","7750","Salem City",NA,NA,NA,NA
"3047","Virginia","G5100850","40","51","1690","Scott",NA,910316,12520840,0.0727040677782002
"3048","Virginia","G5106600","40","51","1710","Shenandoah",NA,25252,1032040,0.0244680438742684
"3049","Virginia","G5100870","40","51","1730","Smyth",NA,17020,747610,0.0227658806061984
"3050","Virginia","G5106700","40","51","1750","Southampton",NA,155924,434624,0.358756074215874
"3051","Virginia","G5100930","40","51","1770","Spotsylvania",NA,519614,3142398,0.165355884264183
"3052","Virginia","G5100950","40","51","1790","Stafford",NA,647444,3538456,0.182973590741272
"3053","Virginia","G5100970","40","51","7900","Staunton City",NA,NA,NA,NA
"3054","Virginia","G5100990","40","51","8000","Suffolk City",NA,NA,NA,NA
"3055","Virginia","G5101010","40","51","1810","Surry",NA,140452,1897296,0.0740274580244727
"3056","Virginia","G5101030","40","51","1830","Sussex",NA,899098,8970248,0.100231119585545
"3057","Virginia","G5101050","40","51","1850","Tazewell",NA,72758,4236610,0.0171736364687805
"3058","Virginia","G5106780","40","51","8100","Virginia Beach City",NA,NA,NA,NA
"3059","Virginia","G5101070","40","51","1870","Warren",NA,1618818,19770854,0.0818790124088722
"3060","Virginia","G5101090","40","51","1890","Warwick",NA,NA,NA,NA
"3061","Virginia","G5101110","40","51","1910","Washington",NA,3336744,61811224,0.0539828171013083
"3062","Virginia","G5106800","41","51","8200","Waynesboro City",NA,NA,NA,NA
"3063","Virginia","G5101130","40","51","1930","Westmoreland",NA,328328,8965806,0.0366200205536457
"3064","Virginia","G5106830","40","51","8300","Williamsburg City",NA,NA,NA,NA
"3065","Virginia","G5106850","40","51","8400","Winchester City",NA,NA,NA,NA
"3066","Virginia","G5106900","40","51","1950","Wise",NA,75030,2493360,0.0300919241505438
"3067","Virginia","G5101150","40","51","1970","Wythe",NA,20026,694950,0.0288164616159436
"3068","Virginia","G5101170","40","51","1990","York",NA,2168610,23621230,0.0918076662392263
"3069","Washington","G5101210","73","53","10","Adams",NA,995836,19994978,0.0498043058612017
"3070","Washington","G5101230","73","53","30","Asotin",NA,3356,536410,0.00625640834436345
"3071","Washington","G5101250","73","53","50","Benton",NA,341662,15755756,0.0216849004262315
"3072","Washington","G5101270","73","53","70","Chelan",NA,14330,1806120,0.00793413505193453
"3073","Washington","G5107000","73","53","90","Clallam",NA,18892,1786662,0.0105739082154319
"3074","Washington","G5101290","73","53","110","Clark",NA,7190408,71104570,0.101124414366053
"3075","Washington","G5107100","73","53","130","Columbia",NA,1253102,11455794,0.109385870590899
"3076","Washington","G5101310","73","53","150","Cowlitz",NA,24868,2531718,0.0098225789760155
"3077","Washington","G5101330","73","53","170","Douglas",NA,3364802,34766672,0.0967824012606096
"3078","Washington","G5107200","73","53","190","Ferry",NA,1106,183110,0.00604008519469172
"3079","Washington","G5101350","73","53","210","Franklin",NA,8205618,53658684,0.152922460789385
"3080","Washington","G5101370","73","53","230","Garfield",NA,64414,3131352,0.0205706672389434
"3081","Washington","G5101390","73","53","250","Grant",NA,209572,7955664,0.0263424900800235
"3082","Washington","G5101410","73","53","270","Grays Harbor",NA,23132,1749034,0.013225586237889
"3083","Washington","G5107300","73","53","290","Island",NA,56388,1961588,0.0287460975495364
"3084","Washington","G5101430","73","53","310","Jefferson",NA,15107612,76885430,0.19649512267799
"3085","Washington","G5107350","73","53","330","King",NA,3465922,51169326,0.0677343688287002
"3086","Washington","G5107400","73","53","350","Kitsap",NA,187874,6287108,0.0298824197071213
"3087","Washington","G5101450","73","53","370","Kittitas",NA,12098,1072318,0.0112821010185411
"3088","Washington","G5101470","73","53","390","Klickitat",NA,2890,514738,0.00561450679763297
"3089","Washington","G5101490","73","53","410","Lewis",NA,37042,3840540,0.00964499783884558
"3090","Washington","G5101510","73","53","430","Lincoln",NA,699984,14445444,0.048457077539465
"3091","Washington","G5101530","73","53","450","Mason",NA,59754,3703608,0.01613399690248
"3092","Washington","G5101550","73","53","470","Okanogan",NA,8066,1000678,0.00806053495729895
"3093","Washington","G5107500","73","53","490","Pacific",NA,5170,515542,0.0100282809160068
"3094","Washington","G5101570","73","53","510","Pend Oreille",NA,2030,319608,0.00635153062501564
"3095","Washington","G5107600","73","53","530","Pierce",NA,1584990,22311370,0.0710395641325477
"3096","Washington","G5101590","73","53","550","San Juan",NA,26426,3832560,0.00689513014799507
"3097","Washington","G5107700","73","53","570","Skagit",NA,28668,2959464,0.00968688924751239
"3098","Washington","G5101610","73","53","590","Skamania",NA,1686,278376,0.00605655659970687
"3099","Washington","G5101630","73","53","610","Snohomish",NA,626960,18656914,0.0336047001127839
"3100","Washington","G5101650","73","53","630","Spokane",NA,226616,11931286,0.0189934261906051
"3101","Washington","G5101670","73","53","650","Stevens",NA,9080,1436080,0.00632276753384213
"3102","Washington","G5107750","73","53","670","Thurston",NA,219194,6729830,0.0325705106964069
"3103","Washington","G5101690","73","53","690","Wahkiakum",NA,490,100088,0.00489569179122372
"3104","Washington","G5101710","73","53","710","Walla Walla",NA,30776,1443600,0.0213189249099474
"3105","Washington","G5101730","73","53","730","Whatcom",NA,61846,5178936,0.0119418351568739
"3106","Washington","G5107800","73","53","750","Whitman",NA,25846,1152178,0.0224322977873211
"3107","Washington","G5107805","73","53","770","Yakima",NA,88692,5964350,0.0148703546907878
"3108","West Virginia","G5101750","56","54","10","Barbour",NA,302774,1023340,0.295868430824555
"3109","West Virginia","G5101770","56","54","30","Berkeley",NA,1446864,7703438,0.187820554926255
"3110","West Virginia","G5101790","56","54","50","Boone",NA,579268,12294946,0.0471143183548752
"3111","West Virginia","G5107900","56","54","70","Braxton",NA,2010,341280,0.00588959212376934
"3112","West Virginia","G5108000","56","54","90","Brooke",NA,7824,548466,0.0142652416011202
"3113","West Virginia","G5101810","56","54","110","Cabell",NA,111848,2276980,0.0491212044023224
"3114","West Virginia","G5101830","56","54","130","Calhoun",NA,1377512,8375494,0.164469343539617
"3115","West Virginia","G5101850","56","54","150","Clay",NA,1402206,16836214,0.0832851138622971
"3116","West Virginia","G5108100","56","54","170","Doddridge",NA,3754,202736,0.018516691658117
"3117","West Virginia","G5101870","56","54","190","Fayette",NA,2371166,18674014,0.126976771035943
"3118","West Virginia","G5101890","56","54","210","Gilmer",NA,30760,916866,0.0335490682389793
"3119","West Virginia","G5101910","56","54","230","Grant",NA,209572,7955664,0.0263424900800235
"3120","West Virginia","G5108200","56","54","250","Greenbrier",NA,23500,846246,0.0277697028996297
"3121","West Virginia","G5101930","56","54","270","Hampshire",NA,131688,4425190,0.0297587222243565
"3122","West Virginia","G5108300","56","54","290","Hancock",NA,357836,8005512,0.0446987025939128
"3123","West Virginia","G5108400","56","54","310","Hardy",NA,10680,332588,0.032111801989248
"3124","West Virginia","G5101950","56","54","330","Harrison",NA,1586804,10368244,0.153044623564029
"3125","West Virginia","G5101970","56","54","350","Jackson",NA,5952394,41466070,0.14354854462938
"3126","West Virginia","G5101990","56","54","370","Jefferson",NA,15107612,76885430,0.19649512267799
"3127","West Virginia","G5108999","56","54","390","Kanawha",NA,336052,4459768,0.075351901713273
"3128","West Virginia","G5300010","56","54","410","Lewis",NA,37042,3840540,0.00964499783884558
"3129","West Virginia","G5300030","56","54","430","Lincoln",NA,699984,14445444,0.048457077539465
"3130","West Virginia","G5300050","56","54","450","Logan",NA,260124,5546610,0.0468978348937459
"3131","West Virginia","G5300090","56","54","490","Marion",NA,8719650,48666138,0.179172836767939
"3132","West Virginia","G5300110","56","54","510","Marshall",NA,570840,8779542,0.0650193369995838
"3133","West Virginia","G5300130","56","54","530","Mason",NA,59754,3703608,0.01613399690248
"3134","West Virginia","G5300070","56","54","470","McDowell",NA,84192,1553580,0.0541922527323987
"3135","West Virginia","G5300150","56","54","550","Mercer",NA,2167436,15166986,0.142904859277908
"3136","West Virginia","G5300170","56","54","570","Mineral",NA,24166,887286,0.0272358630700811
"3137","West Virginia","G5300190","56","54","590","Mingo",NA,11092,597462,0.0185651974518882
"3138","West Virginia","G5300210","56","54","610","Monongalia",NA,94972,2490880,0.0381278905447071
"3139","West Virginia","G5300230","56","54","630","Monroe",NA,4610660,37336686,0.123488731699434
"3140","West Virginia","G5300250","56","54","650","Morgan",NA,602266,8869524,0.0679028547642467
"3141","West Virginia","G5300270","56","54","670","Nicholas",NA,3816,780300,0.00489042675893887
"3142","West Virginia","G5300290","56","54","690","Ohio",NA,44742,1746028,0.0256250186136763
"3143","West Virginia","G5300310","56","54","710","Pendleton",NA,6354,522746,0.0121550427932495
"3144","West Virginia","G5300330","56","54","730","Pleasants",NA,2748,179988,0.0152676845123008
"3145","West Virginia","G5300350","56","54","750","Pocahontas",NA,3808,370688,0.0102727900552486
"3146","West Virginia","G5300370","56","54","770","Preston",NA,9248,808110,0.0114439865859846
"3147","West Virginia","G5300390","56","54","790","Putnam",NA,605496,9819116,0.0616650215762804
"3148","West Virginia","G5300410","56","54","810","Raleigh",NA,148930,1834906,0.0811649207098347
"3149","West Virginia","G5300430","56","54","830","Randolph",NA,565754,7254296,0.0779888220717765
"3150","West Virginia","G5300450","56","54","850","Ritchie",NA,874,239162,0.00365442670658382
"3151","West Virginia","G5300470","56","54","870","Roane",NA,35578,1623386,0.0219159214136379
"3152","West Virginia","G5300490","56","54","890","Summers",NA,14274,315456,0.0452487827145466
"3153","West Virginia","G5300510","56","54","910","Taylor",NA,486008,5644554,0.0861021083330942
"3154","West Virginia","G5300530","56","54","930","Tucker",NA,624,168208,0.0037096927613431
"3155","West Virginia","G5300550","56","54","950","Tyler",NA,58456,730274,0.0800466674152441
"3156","West Virginia","G5300570","56","54","970","Upshur",NA,86702,1563852,0.0554413077452342
"3157","West Virginia","G5300590","56","54","990","Wayne",NA,18314310,57520294,0.318397364241567
"3158","West Virginia","G5300610","56","54","1010","Webster",NA,134598,2705794,0.0497443633920395
"3159","West Virginia","G5300630","56","54","1030","Wetzel",NA,1456,377026,0.00386180263430108
"3160","West Virginia","G5300650","56","54","1050","Wirt",NA,514,138404,0.00371376549810699
"3161","West Virginia","G5300670","56","54","1070","Wood",NA,178594,7973770,0.022397686414331
"3162","West Virginia","G5300690","56","54","1090","Wyoming",NA,66178,2165408,0.0305614461570291
"3163","Wisconsin","G5300710","25","55","10","Adams",NA,995836,19994978,0.0498043058612017
"3164","Wisconsin","G5300730","25","55","30","Ashland",NA,11716,1658824,0.00706283487579152
"3165","Wisconsin","G5300750","25","55","50","Barron",NA,14254,1089788,0.0130796081439693
"3166","Wisconsin","G5300770","25","55","70","Bayfield",NA,1804,361786,0.00498637315982376
"3167","Wisconsin","G5400010","25","55","90","Brown",NA,267768,10509984,0.0254774888334749
"3168","Wisconsin","G5400030","25","55","110","Buffalo",NA,14720,1532728,0.00960379140982614
"3169","Wisconsin","G5400050","25","55","130","Burnett",NA,2334,368478,0.00633416377639913
"3170","Wisconsin","G5400070","25","55","150","Calumet",NA,8312,1195102,0.00695505488234477
"3171","Wisconsin","G5400090","25","55","170","Chippewa",NA,89934,2727918,0.0329679997712541
"3172","Wisconsin","G5400110","25","55","190","Clark",NA,7190408,71104570,0.101124414366053
"3173","Wisconsin","G5400130","25","55","210","Columbia",NA,1253102,11455794,0.109385870590899
"3174","Wisconsin","G5400150","25","55","230","Crawford",NA,204010,8251950,0.0247226413150831
"3175","Wisconsin","G5400170","25","55","250","Dane",NA,687300,12604790,0.0545268901742909
"3176","Wisconsin","G5400190","25","55","270","Dodge",NA,231200,3986054,0.0580022247566139
"3177","Wisconsin","G5400210","25","55","290","Door",NA,4326,662904,0.006525831794649
"3178","Wisconsin","G5400230","25","55","310","Douglas",NA,3364802,34766672,0.0967824012606096
"3179","Wisconsin","G5400250","25","55","330","Dunn",NA,8806,1170390,0.00752398773058553
"3180","Wisconsin","G5400270","25","55","350","Eau Claire",NA,27238,2462564,0.0110608292820004
"3181","Wisconsin","G5400290","25","55","370","Florence",NA,1411982,3419620,0.412906112375059
"3182","Wisconsin","G5400310","25","55","390","Fond du Lac",NA,44418,2454514,0.0180964541249306
"3183","Wisconsin","G5400330","25","55","410","Forest",NA,37072,394406,0.0939945132680537
"3184","Wisconsin","G5400350","25","55","430","Grant",NA,209572,7955664,0.0263424900800235
"3185","Wisconsin","G5400370","25","55","450","Green",NA,11298,1149614,0.00982764649699812
"3186","Wisconsin","G5400390","25","55","470","Green Lake",NA,3434,452752,0.00758472629607379
"3187","Wisconsin","G5400410","25","55","490","Iowa",NA,5914,956218,0.00618478213127132
"3188","Wisconsin","G5400430","25","55","510","Iron",NA,12750,1864822,0.00683711367626508
