,STATE,GISJOIN,STATEICP,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,EPLRA2
2608,Tennessee,G4700230,54,47,1410,Putnam,0
2609,Tennessee,G4700250,54,47,1430,Rhea,0
2610,Tennessee,G4700270,54,47,1450,Roane,0
2611,Tennessee,G4700290,54,47,1470,Robertson,0
2612,Tennessee,G4700310,54,47,1490,Rutherford,0
2613,Tennessee,G4700330,54,47,1510,Scott,0
2614,Tennessee,G4700350,54,47,1530,Sequatchie,0
2615,Tennessee,G4700370,54,47,1550,Sevier,0
2616,Tennessee,G4700390,54,47,1570,Shelby,1
2617,Tennessee,G4700410,54,47,1590,Smith,0
2618,Tennessee,G4700430,54,47,1610,Stewart,0
2619,Tennessee,G4700450,54,47,1630,Sullivan,0
2620,Tennessee,G4700470,54,47,1650,Sumner,0
2621,Tennessee,G4700490,54,47,1670,Tipton,0
2622,Tennessee,G4700510,54,47,1690,Trousdale,0
2623,Tennessee,G4700530,54,47,1710,Unicoi,0
2624,Tennessee,G4700550,54,47,1730,Union,0
2625,Tennessee,G4700570,54,47,1750,Van Buren,0
2626,Tennessee,G4700590,54,47,1770,Warren,0
2627,Tennessee,G4700610,54,47,1790,Washington,0
2628,Tennessee,G4700630,54,47,1810,Wayne,0
2629,Tennessee,G4700650,54,47,1830,Weakley,0
2630,Tennessee,G4700670,54,47,1850,White,0
2631,Tennessee,G4700690,54,47,1870,Williamson,0
2632,Tennessee,G4700710,54,47,1890,Wilson,0
2633,Texas,G4700730,49,48,10,Anderson,0
2634,Texas,G4700750,49,48,30,Andrews,0
2635,Texas,G4700770,49,48,50,Angelina,0
2636,Texas,G4700790,49,48,70,Aransas,0
2637,Texas,G4700810,49,48,90,Archer,0
2638,Texas,G4700830,49,48,110,Armstrong,0
2639,Texas,G4700850,49,48,130,Atascosa,0
2640,Texas,G4700870,49,48,150,Austin,0
2641,Texas,G4700890,49,48,170,Bailey,0
2642,Texas,G4700910,49,48,190,Bandera,0
2643,Texas,G4700930,49,48,210,Bastrop,0
2644,Texas,G4700950,49,48,230,Baylor,0
2645,Texas,G4700970,49,48,250,Bee,0
2646,Texas,G4700990,49,48,270,Bell,0
2647,Texas,G4701010,49,48,290,Bexar,0
2648,Texas,G4701030,49,48,310,Blanco,0
2649,Texas,G4701050,49,48,330,Borden,0
2650,Texas,G4701070,49,48,350,Bosque,0
2651,Texas,G4701090,49,48,370,Bowie,1
2652,Texas,G4701110,49,48,390,Brazoria,0
2653,Texas,G4701130,49,48,410,Brazos,0
2654,Texas,G4701150,49,48,430,Brewster,0
2655,Texas,G4701170,49,48,450,Briscoe,0
2656,Texas,G4701190,49,48,470,Brooks,0
2657,Texas,G4701210,49,48,490,Brown,0
2658,Texas,G4701230,49,48,510,Burleson,0
2659,Texas,G4701250,49,48,530,Burnet,0
2660,Texas,G4701270,49,48,550,Caldwell,0
2661,Texas,G4701290,49,48,570,Calhoun,0
2662,Texas,G4701310,49,48,590,Callahan,0
2663,Texas,G4701330,49,48,610,Cameron,0
2664,Texas,G4701350,49,48,630,Camp,0
2665,Texas,G4701370,49,48,650,Carson,0
2666,Texas,G4701390,49,48,670,Cass,0
2667,Texas,G4701410,49,48,690,Castro,0
2668,Texas,G4701430,49,48,710,Chambers,0
2669,Texas,G4701450,49,48,730,Cherokee,0
2670,Texas,G4701470,49,48,750,Childress,0
2671,Texas,G4701490,49,48,770,Clay,0
2672,Texas,G4701510,49,48,790,Cochran,0
2673,Texas,G4701530,49,48,810,Coke,0
2674,Texas,G4701550,49,48,830,Coleman,0
2675,Texas,G4701570,49,48,850,Collin,0
2676,Texas,G4701590,49,48,870,Collingsworth,0
2677,Texas,G4701610,49,48,890,Colorado,0
2678,Texas,G4701630,49,48,910,Comal,0
2679,Texas,G4701650,49,48,930,Comanche,0
2680,Texas,G4701670,49,48,950,Concho,0
2681,Texas,G4701690,49,48,970,Cooke,0
2682,Texas,G4701710,49,48,990,Coryell,0
2683,Texas,G4701730,49,48,1010,Cottle,0
2684,Texas,G4701750,49,48,1030,Crane,0
2685,Texas,G4701770,49,48,1050,Crockett,0
2686,Texas,G4701790,49,48,1070,Crosby,0
2687,Texas,G4701810,49,48,1090,Culberson,0
2688,Texas,G4701830,49,48,1110,Dallam,0
2689,Texas,G4701850,49,48,1130,Dallas,1
2690,Texas,G4701870,49,48,1150,Dawson,0
2691,Texas,G4701890,49,48,1170,Deaf Smith,0
2692,Texas,G4800010,49,48,1190,Delta,0
2693,Texas,G4800030,49,48,1210,Denton,0
2694,Texas,G4800050,49,48,1230,DeWitt,0
2695,Texas,G4800070,49,48,1250,Dickens,0
2696,Texas,G4800090,49,48,1270,Dimmit,0
2697,Texas,G4800110,49,48,1290,Donley,0
2698,Texas,G4800130,49,48,1310,Duval,0
2699,Texas,G4800150,49,48,1330,Eastland,0
2700,Texas,G4800170,49,48,1350,Ector,0
2701,Texas,G4800190,49,48,1370,Edwards,0
2702,Texas,G4800230,49,48,1410,El Paso,0
2703,Texas,G4800210,49,48,1390,Ellis,0
2704,Texas,G4800250,49,48,1430,Erath,0
2705,Texas,G4800270,49,48,1450,Falls,0
2706,Texas,G4800290,49,48,1470,Fannin,0
2707,Texas,G4800310,49,48,1490,Fayette,0
2708,Texas,G4800330,49,48,1510,Fisher,0
2709,Texas,G4800350,49,48,1530,Floyd,0
2710,Texas,G4800370,49,48,1550,Foard,0
2711,Texas,G4800390,49,48,1570,Fort Bend,0
2712,Texas,G4800410,49,48,1590,Franklin,0
2713,Texas,G4800430,49,48,1610,Freestone,0
2714,Texas,G4800450,49,48,1630,Frio,0
2715,Texas,G4800470,49,48,1650,Gaines,0
2716,Texas,G4800490,49,48,1670,Galveston,1
2717,Texas,G4800510,49,48,1690,Garza,0
2718,Texas,G4800530,49,48,1710,Gillespie,0
2719,Texas,G4800550,49,48,1730,Glasscock,0
2720,Texas,G4800570,49,48,1750,Goliad,0
2721,Texas,G4800590,49,48,1770,Gonzales,0
2722,Texas,G4800610,49,48,1790,Gray,0
2723,Texas,G4800630,49,48,1810,Grayson,0
2724,Texas,G4800650,49,48,1830,Gregg,1
2725,Texas,G4800670,49,48,1850,Grimes,0
2726,Texas,G4800690,49,48,1870,Guadalupe,0
2727,Texas,G4800710,49,48,1890,Hale,0
2728,Texas,G4800730,49,48,1910,Hall,0
2729,Texas,G4800750,49,48,1930,Hamilton,0
2730,Texas,G4800770,49,48,1950,Hansford,0
2731,Texas,G4800790,49,48,1970,Hardeman,0
2732,Texas,G4800810,49,48,1990,Hardin,0
2733,Texas,G4800830,49,48,2010,Harris,1
2734,Texas,G4800850,49,48,2030,Harrison,1
2735,Texas,G4800870,49,48,2050,Hartley,0
2736,Texas,G4800890,49,48,2070,Haskell,0
2737,Texas,G4800910,49,48,2090,Hays,0
2738,Texas,G4800930,49,48,2110,Hemphill,0
2739,Texas,G4800950,49,48,2130,Henderson,0
2740,Texas,G4800970,49,48,2150,Hidalgo,0
2741,Texas,G4800990,49,48,2170,Hill,0
2742,Texas,G4801010,49,48,2190,Hockley,0
2743,Texas,G4801030,49,48,2210,Hood,0
2744,Texas,G4801050,49,48,2230,Hopkins,0
2745,Texas,G4801070,49,48,2250,Houston,0
2746,Texas,G4801090,49,48,2270,Howard,0
2747,Texas,G4801110,49,48,2290,Hudspeth,0
2748,Texas,G4801130,49,48,2310,Hunt,0
2749,Texas,G4801150,49,48,2330,Hutchinson,0
2750,Texas,G4801170,49,48,2350,Irion,0
2751,Texas,G4801190,49,48,2370,Jack,0
2752,Texas,G4801210,49,48,2390,Jackson,0
2753,Texas,G4801230,49,48,2410,Jasper,1
2754,Texas,G4801250,49,48,2430,Jeff Davis,0
2755,Texas,G4801270,49,48,2450,Jefferson,1
2756,Texas,G4801290,49,48,2470,Jim Hogg,0
2757,Texas,G4801310,49,48,2490,Jim Wells,0
2758,Texas,G4801330,49,48,2510,Johnson,0
2759,Texas,G4801350,49,48,2530,Jones,0
2760,Texas,G4801370,49,48,2550,Karnes,0
2761,Texas,G4801390,49,48,2570,Kaufman,0
2762,Texas,G4801410,49,48,2590,Kendall,0
2763,Texas,G4801430,49,48,2610,Kenedy,0
2764,Texas,G4801450,49,48,2630,Kent,0
2765,Texas,G4801470,49,48,2650,Kerr,0
2766,Texas,G4801490,49,48,2670,Kimble,0
2767,Texas,G4801510,49,48,2690,King,0
2768,Texas,G4801530,49,48,2710,Kinney,0
2769,Texas,G4801550,49,48,2730,Kleberg,0
2770,Texas,G4801570,49,48,2750,Knox,0
2771,Texas,G4801650,49,48,2830,La Salle,0
2772,Texas,G4801590,49,48,2770,Lamar,0
2773,Texas,G4801610,49,48,2790,Lamb,0
2774,Texas,G4801630,49,48,2810,Lampasas,0
2775,Texas,G4801670,49,48,2850,Lavaca,0
2776,Texas,G4801690,49,48,2870,Lee,0
2777,Texas,G4801710,49,48,2890,Leon,0
2778,Texas,G4801730,49,48,2910,Liberty,1
2779,Texas,G4801750,49,48,2930,Limestone,0
2780,Texas,G4801770,49,48,2950,Lipscomb,0
2781,Texas,G4801790,49,48,2970,Live Oak,0
2782,Texas,G4801810,49,48,2990,Llano,0
2783,Texas,G4801830,49,48,3010,Loving,0
2784,Texas,G4801850,49,48,3030,Lubbock,0
2785,Texas,G4801870,49,48,3050,Lynn,0
2786,Texas,G4801950,49,48,3130,Madison,0
2787,Texas,G4801970,49,48,3150,Marion,0
2788,Texas,G4801990,49,48,3170,Martin,0
2789,Texas,G4802010,49,48,3190,Mason,0
2790,Texas,G4802030,49,48,3210,Matagorda,0
2791,Texas,G4802050,49,48,3230,Maverick,0
2792,Texas,G4801890,49,48,3070,McCulloch,0
2793,Texas,G4801910,49,48,3090,McLennan,0
2794,Texas,G4801930,49,48,3110,McMullen,0
2795,Texas,G4802070,49,48,3250,Medina,0
2796,Texas,G4802090,49,48,3270,Menard,0
2797,Texas,G4802110,49,48,3290,Midland,0
2798,Texas,G4802130,49,48,3310,Milam,0
2799,Texas,G4802150,49,48,3330,Mills,0
2800,Texas,G4802170,49,48,3350,Mitchell,0
2801,Texas,G4802190,49,48,3370,Montague,0
2802,Texas,G4802210,49,48,3390,Montgomery,0
2803,Texas,G4802230,49,48,3410,Moore,0
2804,Texas,G4802250,49,48,3430,Morris,0
2805,Texas,G4802270,49,48,3450,Motley,0
2806,Texas,G4802290,49,48,3470,Nacogdoches,0
2807,Texas,G4802310,49,48,3490,Navarro,0
2808,Texas,G4802330,49,48,3510,Newton,0
2809,Texas,G4802350,49,48,3530,Nolan,0
2810,Texas,G4802370,49,48,3550,Nueces,0
2811,Texas,G4802390,49,48,3570,Ochiltree,0
2812,Texas,G4802410,49,48,3590,Oldham,0
2813,Texas,G4802430,49,48,3610,Orange,0
2814,Texas,G4802450,49,48,3630,Palo Pinto,0
2815,Texas,G4802470,49,48,3650,Panola,0
2816,Texas,G4802490,49,48,3670,Parker,0
2817,Texas,G4802510,49,48,3690,Parmer,0
2818,Texas,G4802530,49,48,3710,Pecos,0
2819,Texas,G4802550,49,48,3730,Polk,0
2820,Texas,G4802570,49,48,3750,Potter,0
2821,Texas,G4802590,49,48,3770,Presidio,0
2822,Texas,G4802610,49,48,3790,Rains,0
2823,Texas,G4802630,49,48,3810,Randall,0
2824,Texas,G4802650,49,48,3830,Reagan,0
2825,Texas,G4802670,49,48,3850,Real,0
2826,Texas,G4802690,49,48,3870,Red River,0
2827,Texas,G4802710,49,48,3890,Reeves,0
2828,Texas,G4802730,49,48,3910,Refugio,0
2829,Texas,G4802750,49,48,3930,Roberts,0
2830,Texas,G4802770,49,48,3950,Robertson,0
2831,Texas,G4802790,49,48,3970,Rockwall,0
2832,Texas,G4802810,49,48,3990,Runnels,0
2833,Texas,G4802830,49,48,4010,Rusk,0
2834,Texas,G4802850,49,48,4030,Sabine,0
2835,Texas,G4802870,49,48,4050,San Augustine,0
2836,Texas,G4802890,49,48,4070,San Jacinto,0
2837,Texas,G4802910,49,48,4090,San Patricio,0
2838,Texas,G4802930,49,48,4110,San Saba,0
2839,Texas,G4802950,49,48,4130,Schleicher,0
2840,Texas,G4802970,49,48,4150,Scurry,0
2841,Texas,G4802990,49,48,4170,Shackelford,0
2842,Texas,G4803010,49,48,4190,Shelby,0
2843,Texas,G4803030,49,48,4210,Sherman,0
2844,Texas,G4803050,49,48,4230,Smith,0
2845,Texas,G4803070,49,48,4250,Somervell,0
2846,Texas,G4803090,49,48,4270,Starr,0
2847,Texas,G4803110,49,48,4290,Stephens,0
2848,Texas,G4803130,49,48,4310,Sterling,0
2849,Texas,G4803150,49,48,4330,Stonewall,0
2850,Texas,G4803170,49,48,4350,Sutton,0
2851,Texas,G4803190,49,48,4370,Swisher,0
2852,Texas,G4803210,49,48,4390,Tarrant,1
2853,Texas,G4803230,49,48,4410,Taylor,0
2854,Texas,G4803250,49,48,4430,Terrell,0
2855,Texas,G4803270,49,48,4450,Terry,0
2856,Texas,G4803290,49,48,4470,Throckmorton,0
2857,Texas,G4803310,49,48,4490,Titus,0
2858,Texas,G4803330,49,48,4510,Tom Green,0
2859,Texas,G4803350,49,48,4530,Travis,0
2860,Texas,G4803370,49,48,4550,Trinity,0
2861,Texas,G4803390,49,48,4570,Tyler,0
2862,Texas,G4803410,49,48,4590,Upshur,0
2863,Texas,G4803430,49,48,4610,Upton,0
2864,Texas,G4803450,49,48,4630,Uvalde,0
2865,Texas,G4803470,49,48,4650,Val Verde,0
2866,Texas,G4803490,49,48,4670,Van Zandt,0
2867,Texas,G4803510,49,48,4690,Victoria,0
2868,Texas,G4803530,49,48,4710,Walker,0
2869,Texas,G4803550,49,48,4730,Waller,1
2870,Texas,G4803570,49,48,4750,Ward,0
2871,Texas,G4803590,49,48,4770,Washington,0
2872,Texas,G4803610,49,48,4790,Webb,0
2873,Texas,G4803630,49,48,4810,Wharton,0
2874,Texas,G4803650,49,48,4830,Wheeler,0
2875,Texas,G4803670,49,48,4850,Wichita,0
2876,Texas,G4803690,49,48,4870,Wilbarger,0
2877,Texas,G4803710,49,48,4890,Willacy,0
2878,Texas,G4803730,49,48,4910,Williamson,0
2879,Texas,G4803750,49,48,4930,Wilson,0
2880,Texas,G4803770,49,48,4950,Winkler,0
2881,Texas,G4803790,49,48,4970,Wise,0
2882,Texas,G4803810,49,48,4990,Wood,0
2883,Texas,G4803830,49,48,5010,Yoakum,0
2884,Texas,G4803850,49,48,5030,Young,0
2885,Texas,G4803870,49,48,5050,Zapata,0
2886,Texas,G4803890,49,48,5070,Zavala,0
2887,Utah,G4803910,67,49,10,Beaver,0
2888,Utah,G4803930,67,49,30,Box Elder,0
2889,Utah,G4803950,67,49,50,Cache,0
2890,Utah,G4803970,67,49,70,Carbon,0
2891,Utah,G4803990,67,49,90,Daggett,0
2892,Utah,G4804010,67,49,110,Davis,0
2893,Utah,G4804030,67,49,130,Duchesne,0
2894,Utah,G4804050,67,49,150,Emery,0
2895,Utah,G4804070,67,49,170,Garfield,0
2896,Utah,G4804090,67,49,190,Grand,0
2897,Utah,G4804110,67,49,210,Iron,0
2898,Utah,G4804130,67,49,230,Juab,0
2899,Utah,G4804150,67,49,250,Kane,0
2900,Utah,G4804170,67,49,270,Millard,0
2901,Utah,G4804190,67,49,290,Morgan,0
2902,Utah,G4804210,67,49,310,Piute,0
2903,Utah,G4804230,67,49,330,Rich,0
2904,Utah,G4804250,67,49,350,Salt Lake,0
2905,Utah,G4804270,67,49,370,San Juan,0
2906,Utah,G4804290,67,49,390,Sanpete,0
2907,Utah,G4804310,67,49,410,Sevier,0
2908,Utah,G4804330,67,49,430,Summit,0
2909,Utah,G4804350,67,49,450,Tooele,0
2910,Utah,G4804370,67,49,470,Uintah,0
2911,Utah,G4804390,67,49,490,Utah,0
2912,Utah,G4804410,67,49,510,Wasatch,0
2913,Utah,G4804430,67,49,530,Washington,0
2914,Utah,G4804450,67,49,550,Wayne,0
2915,Utah,G4804470,67,49,570,Weber,0
2916,Vermont,G4804490,6,50,10,Addison,0
2917,Vermont,G4804510,6,50,30,Bennington,0
2918,Vermont,G4804530,6,50,50,Caledonia,0
2919,Vermont,G4804550,6,50,70,Chittenden,0
2920,Vermont,G4804570,6,50,90,Essex,0
2921,Vermont,G4804590,6,50,110,Franklin,0
2922,Vermont,G4804610,6,50,130,Grand Isle,0
2923,Vermont,G4804630,6,50,150,Lamoille,0
2924,Vermont,G4804650,6,50,170,Orange,0
2925,Vermont,G4804670,6,50,190,Orleans,0
2926,Vermont,G4804690,6,50,210,Rutland,0
2927,Vermont,G4804710,6,50,230,Washington,0
2928,Vermont,G4804730,6,50,250,Windham,0
2929,Vermont,G4804750,6,50,270,Windsor,0
2930,Virginia,G4804770,40,51,10,Accomack,0
2931,Virginia,G4804790,40,51,30,Albemarle,0
2932,Virginia,G4804810,40,51,5100,Alexandria city,0
2933,Virginia,G4804830,40,51,50,Alleghany,0
2934,Virginia,G4804850,40,51,70,Amelia,0
2935,Virginia,G4804870,40,51,90,Amherst,0
2936,Virginia,G4804890,40,51,110,Appomattox,0
2937,Virginia,G4804910,40,51,130,Arlington,0
2938,Virginia,G4804930,40,51,150,Augusta,0
2939,Virginia,G4804950,40,51,170,Bath,0
2940,Virginia,G4804990,40,51,190,Bedford,0
2941,Virginia,G4804970,40,51,5150,Bedford City,0
2942,Virginia,G4805010,40,51,210,Bland,0
2943,Virginia,G4805030,40,51,230,Botetourt,0
2944,Virginia,G4805050,40,51,5200,Bristol City,0
2945,Virginia,G4805070,40,51,250,Brunswick,0
2946,Virginia,G4900010,40,51,270,Buchanan,0
2947,Virginia,G4900030,40,51,290,Buckingham,1
2948,Virginia,G4900050,40,51,5300,Buena Vista City,0
2949,Virginia,G4900070,40,51,310,Campbell,0
2950,Virginia,G4900090,40,51,330,Caroline,0
2951,Virginia,G4900110,40,51,350,Carroll,0
2952,Virginia,G4900130,40,51,360,Charles City,0
2953,Virginia,G4900150,40,51,370,Charlotte,0
2954,Virginia,G4900170,40,51,5400,Charlottesville City,0
2955,Virginia,G4900190,40,51,5500,Chesapeake City,1
2956,Virginia,G4900210,40,51,410,Chesterfield,1
2957,Virginia,G4900230,40,51,430,Clarke,0
2958,Virginia,G4900250,40,51,5600,Clifton Forge City,0
2959,Virginia,G4900270,40,51,5700,Colonial Heights City,0
2960,Virginia,G4900290,40,51,5800,Covington City,0
2961,Virginia,G4900310,40,51,450,Craig,0
2962,Virginia,G4900330,40,51,470,Culpeper,1
2963,Virginia,G4900350,40,51,490,Cumberland,0
2964,Virginia,G4900370,40,51,5900,Danville City,0
2965,Virginia,G4900390,40,51,510,Dickenson,0
2966,Virginia,G4900410,40,51,530,Dinwiddie,0
2967,Virginia,G4900430,40,51,550,Elizabeth City,0
2968,Virginia,G4900450,40,51,5950,Emporia City,0
2969,Virginia,G4900470,40,51,570,Essex,0
2970,Virginia,G4900510,40,51,590,Fairfax,0
2971,Virginia,G4900490,40,51,6000,Fairfax City,0
2972,Virginia,G4900530,40,51,6100,Falls Church City,0
2973,Virginia,G4900550,40,51,610,Fauquier,0
2974,Virginia,G4900570,40,51,630,Floyd,0
2975,Virginia,G5000010,40,51,650,Fluvanna,0
2976,Virginia,G5000050,40,51,670,Franklin,0
2977,Virginia,G5000030,40,51,6200,Franklin City,0
2978,Virginia,G5000070,40,51,690,Frederick,0
2979,Virginia,G5000090,40,51,6300,Fredericksburg City,0
2980,Virginia,G5000110,40,51,6400,Galax City,0
2981,Virginia,G5000130,40,51,710,Giles,0
2982,Virginia,G5000150,40,51,730,Gloucester,0
2983,Virginia,G5000170,40,51,750,Goochland,0
2984,Virginia,G5000190,40,51,770,Grayson,0
2985,Virginia,G5000210,40,51,790,Greene,0
2986,Virginia,G5000230,40,51,810,Greensville,0
2987,Virginia,G5000250,40,51,830,Halifax,0
2988,Virginia,G5000270,40,51,6500,Hampton City,1
2989,Virginia,G5100010,40,51,850,Hanover,1
2990,Virginia,G5100030,40,51,6600,Harrisonburg City,0
2991,Virginia,G5105100,40,51,870,Henrico,0
2992,Virginia,G5100050,40,51,890,Henry,0
2993,Virginia,G5100070,40,51,910,Highland,0
2994,Virginia,G5100090,40,51,6700,Hopewell City,0
2995,Virginia,G5100110,40,51,930,Isle Of Wight,1
2996,Virginia,G5100130,40,51,950,James City,0
2997,Virginia,G5100150,40,51,970,King And Queen,1
2998,Virginia,G5100170,40,51,990,King George,1
2999,Virginia,G5105150,40,51,1010,King William,0
3000,Virginia,G5100190,40,51,1030,Lancaster,0
3001,Virginia,G5100210,40,51,1050,Lee,0
3002,Virginia,G5100230,,51,6780,Lexington City,0
3003,Virginia,G5105200,40,51,1070,Loudoun,0
3004,Virginia,G5100250,40,51,1090,Louisa,0
3005,Virginia,G5100270,40,51,1110,Lunenburg,0
3006,Virginia,G5100290,40,51,6800,Lynchburg City,0
3007,Virginia,G5105300,40,51,1130,Madison,0
3008,Virginia,G5100310,,51,6830,Manassas City,0
3009,Virginia,G5100330,,51,6850,Manassas Park City,0
3010,Virginia,G5100350,40,51,6900,Martinsville City,0
3011,Virginia,G5100360,40,51,1150,Mathews,0
3012,Virginia,G5100370,40,51,1170,Mecklenburg,0
3013,Virginia,G5105400,40,51,1190,Middlesex,0
3014,Virginia,G5105500,40,51,1210,Montgomery,0
3015,Virginia,G5100410,40,51,1230,Nansemond,0
3016,Virginia,G5100430,40,51,1250,Nelson,1
3017,Virginia,G5105600,40,51,1270,New Kent,0
3018,Virginia,G5105700,40,51,7000,Newport News City,1
3019,Virginia,G5100450,40,51,7100,Norfolk City,1
3020,Virginia,G5100470,40,51,1310,Northampton,0
3021,Virginia,G5100490,40,51,1330,Northumberland,0
3022,Virginia,G5105900,,51,7200,Norton City,0
3023,Virginia,G5100510,40,51,1350,Nottoway,0
3024,Virginia,G5100530,40,51,1370,Orange,0
3025,Virginia,G5100550,40,51,1390,Page,0
3026,Virginia,G5105950,40,51,1410,Patrick,0
3027,Virginia,G5100570,40,51,7300,Petersburg City,0
3028,Virginia,G5106000,40,51,1430,Pittsylvania,1
3029,Virginia,G5100590,,51,7350,Poquoson City,0
3030,Virginia,G5106100,40,51,7400,Portsmouth City,1
3031,Virginia,G5100610,40,51,1450,Powhatan,0
3032,Virginia,G5100630,40,51,1470,Prince Edward,0
3033,Virginia,G5100650,40,51,1490,Prince George,0
3034,Virginia,G5100670,40,51,1530,Prince William,0
3035,Virginia,G5100690,40,51,1550,Pulaski,0
3036,Virginia,G5106300,40,51,7500,Radford City,0
3037,Virginia,G5106400,40,51,1570,Rappahannock,0
3038,Virginia,G5100730,40,51,1590,Richmond,0
3039,Virginia,G5100710,40,51,7600,Richmond City,1
3040,Virginia,G5100770,40,51,1610,Roanoke,0
3041,Virginia,G5100750,40,51,7700,Roanoke City,1
3042,Virginia,G5100790,40,51,1630,Rockbridge,0
3043,Virginia,G5100810,40,51,1650,Rockingham,0
3044,Virginia,G5100830,40,51,1670,Russell,0
3045,Virginia,G5106500,40,51,7750,Salem City,1
3046,Virginia,G5100850,40,51,1690,Scott,0
3047,Virginia,G5106600,40,51,1710,Shenandoah,0
3048,Virginia,G5100870,40,51,1730,Smyth,0
3049,Virginia,G5106700,40,51,1750,Southampton,0
3050,Virginia,G5100930,40,51,1770,Spotsylvania,1
3051,Virginia,G5100950,40,51,1790,Stafford,0
3052,Virginia,G5100970,40,51,7900,Staunton City,0
3053,Virginia,G5100990,40,51,8000,Suffolk City,1
3054,Virginia,G5101010,40,51,1810,Surry,0
3055,Virginia,G5101030,40,51,1830,Sussex,0
3056,Virginia,G5101050,40,51,1850,Tazewell,0
3057,Virginia,G5106780,40,51,8100,Virginia Beach City,1
3058,Virginia,G5101070,40,51,1870,Warren,0
3059,Virginia,G5101090,40,51,1890,Warwick,0
3060,Virginia,G5101110,40,51,1910,Washington,0
3061,Virginia,G5106800,41,51,8200,Waynesboro City,0
3062,Virginia,G5101130,40,51,1930,Westmoreland,1
3063,Virginia,G5106830,40,51,8300,Williamsburg City,0
3064,Virginia,G5106850,40,51,8400,Winchester City,0
3065,Virginia,G5106900,40,51,1950,Wise,0
3066,Virginia,G5101150,40,51,1970,Wythe,0
3067,Virginia,G5101170,40,51,1990,York,1
3068,Washington,G5101210,73,53,10,Adams,0
3069,Washington,G5101230,73,53,30,Asotin,0
3070,Washington,G5101250,73,53,50,Benton,0
3071,Washington,G5101270,73,53,70,Chelan,0
3072,Washington,G5107000,73,53,90,Clallam,0
3073,Washington,G5101290,73,53,110,Clark,0
3074,Washington,G5107100,73,53,130,Columbia,0
3075,Washington,G5101310,73,53,150,Cowlitz,0
3076,Washington,G5101330,73,53,170,Douglas,0
3077,Washington,G5107200,73,53,190,Ferry,0
3078,Washington,G5101350,73,53,210,Franklin,0
3079,Washington,G5101370,73,53,230,Garfield,0
3080,Washington,G5101390,73,53,250,Grant,0
3081,Washington,G5101410,73,53,270,Grays Harbor,0
3082,Washington,G5107300,73,53,290,Island,0
3083,Washington,G5101430,73,53,310,Jefferson,0
3084,Washington,G5107350,73,53,330,King,1
3085,Washington,G5107400,73,53,350,Kitsap,0
3086,Washington,G5101450,73,53,370,Kittitas,0
3087,Washington,G5101470,73,53,390,Klickitat,0
3088,Washington,G5101490,73,53,410,Lewis,0
3089,Washington,G5101510,73,53,430,Lincoln,0
3090,Washington,G5101530,73,53,450,Mason,0
3091,Washington,G5101550,73,53,470,Okanogan,0
3092,Washington,G5107500,73,53,490,Pacific,0
3093,Washington,G5101570,73,53,510,Pend Oreille,0
3094,Washington,G5107600,73,53,530,Pierce,0
3095,Washington,G5101590,73,53,550,San Juan,0
3096,Washington,G5107700,73,53,570,Skagit,0
3097,Washington,G5101610,73,53,590,Skamania,0
3098,Washington,G5101630,73,53,610,Snohomish,0
3099,Washington,G5101650,73,53,630,Spokane,0
3100,Washington,G5101670,73,53,650,Stevens,0
3101,Washington,G5107750,73,53,670,Thurston,0
3102,Washington,G5101690,73,53,690,Wahkiakum,0
3103,Washington,G5101710,73,53,710,Walla Walla,0
3104,Washington,G5101730,73,53,730,Whatcom,0
3105,Washington,G5107800,73,53,750,Whitman,0
3106,Washington,G5107805,73,53,770,Yakima,0
3107,West Virginia,G5101750,56,54,10,Barbour,0
3108,West Virginia,G5101770,56,54,30,Berkeley,0
3109,West Virginia,G5101790,56,54,50,Boone,0
3110,West Virginia,G5107900,56,54,70,Braxton,0
3111,West Virginia,G5108000,56,54,90,Brooke,0
3112,West Virginia,G5101810,56,54,110,Cabell,0
3113,West Virginia,G5101830,56,54,130,Calhoun,0
3114,West Virginia,G5101850,56,54,150,Clay,0
3115,West Virginia,G5108100,56,54,170,Doddridge,0
3116,West Virginia,G5101870,56,54,190,Fayette,0
3117,West Virginia,G5101890,56,54,210,Gilmer,0
3118,West Virginia,G5101910,56,54,230,Grant,0
3119,West Virginia,G5108200,56,54,250,Greenbrier,0
3120,West Virginia,G5101930,56,54,270,Hampshire,0
3121,West Virginia,G5108300,56,54,290,Hancock,0
3122,West Virginia,G5108400,56,54,310,Hardy,0
3123,West Virginia,G5101950,56,54,330,Harrison,0
3124,West Virginia,G5101970,56,54,350,Jackson,0
3125,West Virginia,G5101990,56,54,370,Jefferson,0
3126,West Virginia,G5108999,56,54,390,Kanawha,0
3127,West Virginia,G5300010,56,54,410,Lewis,0
3128,West Virginia,G5300030,56,54,430,Lincoln,0
3129,West Virginia,G5300050,56,54,450,Logan,0
3130,West Virginia,G5300090,56,54,490,Marion,0
3131,West Virginia,G5300110,56,54,510,Marshall,0
3132,West Virginia,G5300130,56,54,530,Mason,0
3133,West Virginia,G5300070,56,54,470,McDowell,0
3134,West Virginia,G5300150,56,54,550,Mercer,0
3135,West Virginia,G5300170,56,54,570,Mineral,0
3136,West Virginia,G5300190,56,54,590,Mingo,0
3137,West Virginia,G5300210,56,54,610,Monongalia,0
