,STATE,GISJOIN,STATEICP,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,corrected_GISJOIN,EPLRA1
2451,South Carolina,G4200850,48.0,45,590,Laurens,G4500590,0
2452,South Carolina,G4200870,48.0,45,610,Lee,G4500610,0
2453,South Carolina,G4200890,48.0,45,630,Lexington,G4500630,0
2454,South Carolina,G4200930,48.0,45,670,Marion,G4500670,0
2455,South Carolina,G4200950,48.0,45,690,Marlboro,G4500690,0
2456,South Carolina,G4200910,48.0,45,650,McCormick,G4500650,0
2457,South Carolina,G4200970,48.0,45,710,Newberry,G4500710,0
2458,South Carolina,G4200990,48.0,45,730,Oconee,G4500730,0
2459,South Carolina,G4201010,48.0,45,750,Orangeburg,G4500750,0
2460,South Carolina,G4201030,48.0,45,770,Pickens,G4500770,0
2461,South Carolina,G4201050,48.0,45,790,Richland,G4500790,1
2462,South Carolina,G4201070,48.0,45,810,Saluda,G4500810,0
2463,South Carolina,G4201090,48.0,45,830,Spartanburg,G4500830,0
2464,South Carolina,G4201110,48.0,45,850,Sumter,G4500850,0
2465,South Carolina,G4201130,48.0,45,870,Union,G4500870,0
2466,South Carolina,G4201150,48.0,45,890,Williamsburg,G4500890,0
2467,South Carolina,G4201170,48.0,45,910,York,G4500910,0
2468,South Dakota,G4201190,37.0,46,10,Armstrong,G4600010,0
2469,South Dakota,G4201210,37.0,46,30,Aurora,G4600030,0
2470,South Dakota,G4201230,37.0,46,50,Beadle,G4600050,0
2471,South Dakota,G4201250,37.0,46,70,Bennett,G4600070,0
2472,South Dakota,G4201270,37.0,46,90,Bon Homme,G4600090,0
2473,South Dakota,G4201290,37.0,46,110,Brookings,G4600110,0
2474,South Dakota,G4201310,37.0,46,130,Brown,G4600130,0
2475,South Dakota,G4201330,37.0,46,150,Brule,G4600150,0
2476,South Dakota,G4400010,37.0,46,170,Buffalo,G4600170,0
2477,South Dakota,G4400030,37.0,46,190,Butte,G4600190,0
2478,South Dakota,G4400050,37.0,46,210,Campbell,G4600210,0
2479,South Dakota,G4400070,37.0,46,230,Charles Mix,G4600230,0
2480,South Dakota,G4400090,37.0,46,250,Clark,G4600250,0
2481,South Dakota,G4500010,37.0,46,270,Clay,G4600270,0
2482,South Dakota,G4500030,37.0,46,290,Codington,G4600290,0
2483,South Dakota,G4500050,37.0,46,310,Corson,G4600310,0
2484,South Dakota,G4500070,37.0,46,330,Custer,G4600330,0
2485,South Dakota,G4500090,37.0,46,350,Davison,G4600350,0
2486,South Dakota,G4500110,37.0,46,370,Day,G4600370,0
2487,South Dakota,G4500130,37.0,46,390,Deuel,G4600390,0
2488,South Dakota,G4500150,37.0,46,410,Dewey,G4600410,0
2489,South Dakota,G4500170,37.0,46,430,Douglas,G4600430,0
2490,South Dakota,G4500190,37.0,46,450,Edmunds,G4600450,0
2491,South Dakota,G4500210,37.0,46,470,Fall River,G4600470,0
2492,South Dakota,G4500230,37.0,46,490,Faulk,G4600490,0
2493,South Dakota,G4500250,37.0,46,510,Grant,G4600510,0
2494,South Dakota,G4500270,37.0,46,530,Gregory,G4600530,0
2495,South Dakota,G4500290,37.0,46,550,Haakon,G4600550,0
2496,South Dakota,G4500310,37.0,46,570,Hamlin,G4600570,0
2497,South Dakota,G4500330,37.0,46,590,Hand,G4600590,0
2498,South Dakota,G4500350,37.0,46,610,Hanson,G4600610,0
2499,South Dakota,G4500370,37.0,46,630,Harding,G4600630,0
2500,South Dakota,G4500390,37.0,46,650,Hughes,G4600650,0
2501,South Dakota,G4500410,37.0,46,670,Hutchinson,G4600670,0
2502,South Dakota,G4500430,37.0,46,690,Hyde,G4600690,0
2503,South Dakota,G4500450,37.0,46,710,Jackson,G4600710,0
2504,South Dakota,G4500470,37.0,46,730,Jerauld,G4600730,0
2505,South Dakota,G4500490,37.0,46,750,Jones,G4600750,0
2506,South Dakota,G4500510,37.0,46,770,Kingsbury,G4600770,0
2507,South Dakota,G4500530,37.0,46,790,Lake,G4600790,0
2508,South Dakota,G4500550,37.0,46,810,Lawrence,G4600810,0
2509,South Dakota,G4500570,37.0,46,830,Lincoln,G4600830,0
2510,South Dakota,G4500590,37.0,46,850,Lyman,G4600850,0
2511,South Dakota,G4500650,37.0,46,910,Marshall,G4600910,0
2512,South Dakota,G4500610,37.0,46,870,McCook,G4600870,0
2513,South Dakota,G4500630,37.0,46,890,McPherson,G4600890,0
2514,South Dakota,G4500670,37.0,46,930,Meade,G4600930,0
2515,South Dakota,G4500690,37.0,46,950,Mellette,G4600950,0
2516,South Dakota,G4500710,37.0,46,970,Miner,G4600970,0
2517,South Dakota,G4500730,37.0,46,990,Minnehaha,G4600990,0
2518,South Dakota,G4500750,37.0,46,1010,Moody,G4601010,0
2519,South Dakota,G4500770,,46,1020,Oglala Lakota County,G4601020,0
2520,South Dakota,G4500790,37.0,46,1030,Pennington,G4601030,0
2521,South Dakota,G4500810,37.0,46,1050,Perkins,G4601050,0
2522,South Dakota,G4500830,37.0,46,1070,Potter,G4601070,0
2523,South Dakota,G4500850,37.0,46,1090,Roberts,G4601090,0
2524,South Dakota,G4500870,37.0,46,1110,Sanborn,G4601110,0
2525,South Dakota,G4500890,37.0,46,1130,Shannon,G4601130,0
2526,South Dakota,G4500910,37.0,46,1150,Spink,G4601150,0
2527,South Dakota,G4600010,37.0,46,1170,Stanley,G4601170,0
2528,South Dakota,G4600030,37.0,46,1190,Sully,G4601190,0
2529,South Dakota,G4600050,37.0,46,1210,Todd,G4601210,0
2530,South Dakota,G4600070,37.0,46,1230,Tripp,G4601230,0
2531,South Dakota,G4600090,37.0,46,1250,Turner,G4601250,0
2532,South Dakota,G4600110,37.0,46,1270,Union,G4601270,1
2533,South Dakota,G4600130,37.0,46,1290,Walworth,G4601290,0
2534,South Dakota,G4600150,37.0,46,1310,Washabaugh,G4601310,0
2535,South Dakota,G4600170,37.0,46,1330,Washington,G4601330,0
2536,South Dakota,G4600190,37.0,46,1350,Yankton,G4601350,0
2537,South Dakota,G4600210,37.0,46,1370,Ziebach,G4601370,0
2538,Tennessee,G4600230,54.0,47,10,Anderson,G4700010,0
2539,Tennessee,G4600250,54.0,47,30,Bedford,G4700030,0
2540,Tennessee,G4600270,54.0,47,50,Benton,G4700050,0
2541,Tennessee,G4600290,54.0,47,70,Bledsoe,G4700070,0
2542,Tennessee,G4600310,54.0,47,90,Blount,G4700090,0
2543,Tennessee,G4600330,54.0,47,110,Bradley,G4700110,0
2544,Tennessee,G4600350,54.0,47,130,Campbell,G4700130,0
2545,Tennessee,G4600370,54.0,47,150,Cannon,G4700150,0
2546,Tennessee,G4600390,54.0,47,170,Carroll,G4700170,0
2547,Tennessee,G4600410,54.0,47,190,Carter,G4700190,0
2548,Tennessee,G4600430,54.0,47,210,Cheatham,G4700210,0
2549,Tennessee,G4600450,54.0,47,230,Chester,G4700230,0
2550,Tennessee,G4600470,54.0,47,250,Claiborne,G4700250,0
2551,Tennessee,G4600490,54.0,47,270,Clay,G4700270,0
2552,Tennessee,G4600510,54.0,47,290,Cocke,G4700290,0
2553,Tennessee,G4600530,54.0,47,310,Coffee,G4700310,0
2554,Tennessee,G4600550,54.0,47,330,Crockett,G4700330,0
2555,Tennessee,G4600570,54.0,47,350,Cumberland,G4700350,0
2556,Tennessee,G4600590,54.0,47,370,Davidson,G4700370,1
2557,Tennessee,G4600610,54.0,47,390,Decatur,G4700390,0
2558,Tennessee,G4600630,54.0,47,410,DeKalb,G4700410,0
2559,Tennessee,G4600650,54.0,47,430,Dickson,G4700430,0
2560,Tennessee,G4600670,54.0,47,450,Dyer,G4700450,0
2561,Tennessee,G4600690,54.0,47,470,Fayette,G4700470,0
2562,Tennessee,G4600710,54.0,47,490,Fentress,G4700490,0
2563,Tennessee,G4600730,54.0,47,510,Franklin,G4700510,0
2564,Tennessee,G4600750,54.0,47,530,Gibson,G4700530,0
2565,Tennessee,G4600770,54.0,47,550,Giles,G4700550,0
2566,Tennessee,G4600790,54.0,47,570,Grainger,G4700570,0
2567,Tennessee,G4600810,54.0,47,590,Greene,G4700590,0
2568,Tennessee,G4600830,54.0,47,610,Grundy,G4700610,0
2569,Tennessee,G4600850,54.0,47,630,Hamblen,G4700630,0
2570,Tennessee,G4600870,54.0,47,650,Hamilton,G4700650,1
2571,Tennessee,G4600890,54.0,47,670,Hancock,G4700670,0
2572,Tennessee,G4600910,54.0,47,690,Hardeman,G4700690,0
2573,Tennessee,G4600930,54.0,47,710,Hardin,G4700710,0
2574,Tennessee,G4600950,54.0,47,730,Hawkins,G4700730,0
2575,Tennessee,G4600970,54.0,47,750,Haywood,G4700750,0
2576,Tennessee,G4600990,54.0,47,770,Henderson,G4700770,0
2577,Tennessee,G4601010,54.0,47,790,Henry,G4700790,0
2578,Tennessee,G4601020,54.0,47,810,Hickman,G4700810,0
2579,Tennessee,G4601030,54.0,47,830,Houston,G4700830,0
2580,Tennessee,G4601050,54.0,47,850,Humphreys,G4700850,0
2581,Tennessee,G4601070,54.0,47,870,Jackson,G4700870,0
2582,Tennessee,G4601090,54.0,47,890,Jefferson,G4700890,0
2583,Tennessee,G4601110,54.0,47,910,Johnson,G4700910,0
2584,Tennessee,G4601130,54.0,47,930,Knox,G4700930,1
2585,Tennessee,G4601150,54.0,47,950,Lake,G4700950,0
2586,Tennessee,G4601170,54.0,47,970,Lauderdale,G4700970,0
2587,Tennessee,G4601190,54.0,47,990,Lawrence,G4700990,0
2588,Tennessee,G4601210,54.0,47,1010,Lewis,G4701010,0
2589,Tennessee,G4601230,54.0,47,1030,Lincoln,G4701030,0
2590,Tennessee,G4601250,54.0,47,1050,Loudon,G4701050,0
2591,Tennessee,G4601310,54.0,47,1110,Macon,G4701110,0
2592,Tennessee,G4601330,54.0,47,1130,Madison,G4701130,0
2593,Tennessee,G4601350,54.0,47,1150,Marion,G4701150,0
2594,Tennessee,G4601370,54.0,47,1170,Marshall,G4701170,0
2595,Tennessee,G4700010,54.0,47,1190,Maury,G4701190,0
2596,Tennessee,G4601270,54.0,47,1070,McMinn,G4701070,0
2597,Tennessee,G4601290,54.0,47,1090,McNairy,G4701090,0
2598,Tennessee,G4700030,54.0,47,1210,Meigs,G4701210,0
2599,Tennessee,G4700050,54.0,47,1230,Monroe,G4701230,0
2600,Tennessee,G4700070,54.0,47,1250,Montgomery,G4701250,0
2601,Tennessee,G4700090,54.0,47,1270,Moore,G4701270,0
2602,Tennessee,G4700110,54.0,47,1290,Morgan,G4701290,0
2603,Tennessee,G4700130,54.0,47,1310,Obion,G4701310,0
2604,Tennessee,G4700150,54.0,47,1330,Overton,G4701330,0
2605,Tennessee,G4700170,54.0,47,1350,Perry,G4701350,0
2606,Tennessee,G4700190,54.0,47,1370,Pickett,G4701370,0
2607,Tennessee,G4700210,54.0,47,1390,Polk,G4701390,0
2608,Tennessee,G4700230,54.0,47,1410,Putnam,G4701410,0
2609,Tennessee,G4700250,54.0,47,1430,Rhea,G4701430,0
2610,Tennessee,G4700270,54.0,47,1450,Roane,G4701450,0
2611,Tennessee,G4700290,54.0,47,1470,Robertson,G4701470,0
2612,Tennessee,G4700310,54.0,47,1490,Rutherford,G4701490,0
2613,Tennessee,G4700330,54.0,47,1510,Scott,G4701510,0
2614,Tennessee,G4700350,54.0,47,1530,Sequatchie,G4701530,0
2615,Tennessee,G4700370,54.0,47,1550,Sevier,G4701550,0
2616,Tennessee,G4700390,54.0,47,1570,Shelby,G4701570,1
2617,Tennessee,G4700410,54.0,47,1590,Smith,G4701590,0
2618,Tennessee,G4700430,54.0,47,1610,Stewart,G4701610,0
2619,Tennessee,G4700450,54.0,47,1630,Sullivan,G4701630,0
2620,Tennessee,G4700470,54.0,47,1650,Sumner,G4701650,0
2621,Tennessee,G4700490,54.0,47,1670,Tipton,G4701670,0
2622,Tennessee,G4700510,54.0,47,1690,Trousdale,G4701690,0
2623,Tennessee,G4700530,54.0,47,1710,Unicoi,G4701710,0
2624,Tennessee,G4700550,54.0,47,1730,Union,G4701730,0
2625,Tennessee,G4700570,54.0,47,1750,Van Buren,G4701750,0
2626,Tennessee,G4700590,54.0,47,1770,Warren,G4701770,0
2627,Tennessee,G4700610,54.0,47,1790,Washington,G4701790,0
2628,Tennessee,G4700630,54.0,47,1810,Wayne,G4701810,0
2629,Tennessee,G4700650,54.0,47,1830,Weakley,G4701830,0
2630,Tennessee,G4700670,54.0,47,1850,White,G4701850,0
2631,Tennessee,G4700690,54.0,47,1870,Williamson,G4701870,0
2632,Tennessee,G4700710,54.0,47,1890,Wilson,G4701890,0
2633,Texas,G4700730,49.0,48,10,Anderson,G4800010,0
2634,Texas,G4700750,49.0,48,30,Andrews,G4800030,0
2635,Texas,G4700770,49.0,48,50,Angelina,G4800050,0
2636,Texas,G4700790,49.0,48,70,Aransas,G4800070,0
2637,Texas,G4700810,49.0,48,90,Archer,G4800090,0
2638,Texas,G4700830,49.0,48,110,Armstrong,G4800110,0
2639,Texas,G4700850,49.0,48,130,Atascosa,G4800130,0
2640,Texas,G4700870,49.0,48,150,Austin,G4800150,0
2641,Texas,G4700890,49.0,48,170,Bailey,G4800170,0
2642,Texas,G4700910,49.0,48,190,Bandera,G4800190,0
2643,Texas,G4700930,49.0,48,210,Bastrop,G4800210,0
2644,Texas,G4700950,49.0,48,230,Baylor,G4800230,0
2645,Texas,G4700970,49.0,48,250,Bee,G4800250,0
2646,Texas,G4700990,49.0,48,270,Bell,G4800270,0
2647,Texas,G4701010,49.0,48,290,Bexar,G4800290,1
2648,Texas,G4701030,49.0,48,310,Blanco,G4800310,0
2649,Texas,G4701050,49.0,48,330,Borden,G4800330,0
2650,Texas,G4701070,49.0,48,350,Bosque,G4800350,0
2651,Texas,G4701090,49.0,48,370,Bowie,G4800370,0
2652,Texas,G4701110,49.0,48,390,Brazoria,G4800390,0
2653,Texas,G4701130,49.0,48,410,Brazos,G4800410,0
2654,Texas,G4701150,49.0,48,430,Brewster,G4800430,0
2655,Texas,G4701170,49.0,48,450,Briscoe,G4800450,0
2656,Texas,G4701190,49.0,48,470,Brooks,G4800470,0
2657,Texas,G4701210,49.0,48,490,Brown,G4800490,0
2658,Texas,G4701230,49.0,48,510,Burleson,G4800510,0
2659,Texas,G4701250,49.0,48,530,Burnet,G4800530,0
2660,Texas,G4701270,49.0,48,550,Caldwell,G4800550,0
2661,Texas,G4701290,49.0,48,570,Calhoun,G4800570,0
2662,Texas,G4701310,49.0,48,590,Callahan,G4800590,0
2663,Texas,G4701330,49.0,48,610,Cameron,G4800610,0
2664,Texas,G4701350,49.0,48,630,Camp,G4800630,0
2665,Texas,G4701370,49.0,48,650,Carson,G4800650,0
2666,Texas,G4701390,49.0,48,670,Cass,G4800670,0
2667,Texas,G4701410,49.0,48,690,Castro,G4800690,0
2668,Texas,G4701430,49.0,48,710,Chambers,G4800710,0
2669,Texas,G4701450,49.0,48,730,Cherokee,G4800730,0
2670,Texas,G4701470,49.0,48,750,Childress,G4800750,0
2671,Texas,G4701490,49.0,48,770,Clay,G4800770,0
2672,Texas,G4701510,49.0,48,790,Cochran,G4800790,0
2673,Texas,G4701530,49.0,48,810,Coke,G4800810,0
2674,Texas,G4701550,49.0,48,830,Coleman,G4800830,0
2675,Texas,G4701570,49.0,48,850,Collin,G4800850,0
2676,Texas,G4701590,49.0,48,870,Collingsworth,G4800870,0
2677,Texas,G4701610,49.0,48,890,Colorado,G4800890,0
2678,Texas,G4701630,49.0,48,910,Comal,G4800910,0
2679,Texas,G4701650,49.0,48,930,Comanche,G4800930,0
2680,Texas,G4701670,49.0,48,950,Concho,G4800950,0
2681,Texas,G4701690,49.0,48,970,Cooke,G4800970,0
2682,Texas,G4701710,49.0,48,990,Coryell,G4800990,0
2683,Texas,G4701730,49.0,48,1010,Cottle,G4801010,0
2684,Texas,G4701750,49.0,48,1030,Crane,G4801030,0
2685,Texas,G4701770,49.0,48,1050,Crockett,G4801050,0
2686,Texas,G4701790,49.0,48,1070,Crosby,G4801070,0
2687,Texas,G4701810,49.0,48,1090,Culberson,G4801090,0
2688,Texas,G4701830,49.0,48,1110,Dallam,G4801110,0
2689,Texas,G4701850,49.0,48,1130,Dallas,G4801130,1
2690,Texas,G4701870,49.0,48,1150,Dawson,G4801150,0
2691,Texas,G4701890,49.0,48,1170,Deaf Smith,G4801170,0
2692,Texas,G4800010,49.0,48,1190,Delta,G4801190,0
2693,Texas,G4800030,49.0,48,1210,Denton,G4801210,0
2694,Texas,G4800050,49.0,48,1230,DeWitt,G4801230,0
2695,Texas,G4800070,49.0,48,1250,Dickens,G4801250,0
2696,Texas,G4800090,49.0,48,1270,Dimmit,G4801270,0
2697,Texas,G4800110,49.0,48,1290,Donley,G4801290,0
2698,Texas,G4800130,49.0,48,1310,Duval,G4801310,0
2699,Texas,G4800150,49.0,48,1330,Eastland,G4801330,0
2700,Texas,G4800170,49.0,48,1350,Ector,G4801350,0
2701,Texas,G4800190,49.0,48,1370,Edwards,G4801370,0
2702,Texas,G4800230,49.0,48,1410,El Paso,G4801410,1
2703,Texas,G4800210,49.0,48,1390,Ellis,G4801390,0
2704,Texas,G4800250,49.0,48,1430,Erath,G4801430,0
2705,Texas,G4800270,49.0,48,1450,Falls,G4801450,0
2706,Texas,G4800290,49.0,48,1470,Fannin,G4801470,0
2707,Texas,G4800310,49.0,48,1490,Fayette,G4801490,0
2708,Texas,G4800330,49.0,48,1510,Fisher,G4801510,0
2709,Texas,G4800350,49.0,48,1530,Floyd,G4801530,0
2710,Texas,G4800370,49.0,48,1550,Foard,G4801550,0
2711,Texas,G4800390,49.0,48,1570,Fort Bend,G4801570,0
2712,Texas,G4800410,49.0,48,1590,Franklin,G4801590,0
2713,Texas,G4800430,49.0,48,1610,Freestone,G4801610,0
2714,Texas,G4800450,49.0,48,1630,Frio,G4801630,0
2715,Texas,G4800470,49.0,48,1650,Gaines,G4801650,0
2716,Texas,G4800490,49.0,48,1670,Galveston,G4801670,1
2717,Texas,G4800510,49.0,48,1690,Garza,G4801690,0
2718,Texas,G4800530,49.0,48,1710,Gillespie,G4801710,0
2719,Texas,G4800550,49.0,48,1730,Glasscock,G4801730,0
2720,Texas,G4800570,49.0,48,1750,Goliad,G4801750,0
2721,Texas,G4800590,49.0,48,1770,Gonzales,G4801770,0
2722,Texas,G4800610,49.0,48,1790,Gray,G4801790,0
2723,Texas,G4800630,49.0,48,1810,Grayson,G4801810,0
2724,Texas,G4800650,49.0,48,1830,Gregg,G4801830,0
2725,Texas,G4800670,49.0,48,1850,Grimes,G4801850,0
2726,Texas,G4800690,49.0,48,1870,Guadalupe,G4801870,0
2727,Texas,G4800710,49.0,48,1890,Hale,G4801890,0
2728,Texas,G4800730,49.0,48,1910,Hall,G4801910,0
2729,Texas,G4800750,49.0,48,1930,Hamilton,G4801930,0
2730,Texas,G4800770,49.0,48,1950,Hansford,G4801950,0
2731,Texas,G4800790,49.0,48,1970,Hardeman,G4801970,0
2732,Texas,G4800810,49.0,48,1990,Hardin,G4801990,0
2733,Texas,G4800830,49.0,48,2010,Harris,G4802010,1
2734,Texas,G4800850,49.0,48,2030,Harrison,G4802030,0
2735,Texas,G4800870,49.0,48,2050,Hartley,G4802050,0
2736,Texas,G4800890,49.0,48,2070,Haskell,G4802070,0
2737,Texas,G4800910,49.0,48,2090,Hays,G4802090,0
2738,Texas,G4800930,49.0,48,2110,Hemphill,G4802110,0
2739,Texas,G4800950,49.0,48,2130,Henderson,G4802130,0
2740,Texas,G4800970,49.0,48,2150,Hidalgo,G4802150,0
2741,Texas,G4800990,49.0,48,2170,Hill,G4802170,0
2742,Texas,G4801010,49.0,48,2190,Hockley,G4802190,0
2743,Texas,G4801030,49.0,48,2210,Hood,G4802210,0
2744,Texas,G4801050,49.0,48,2230,Hopkins,G4802230,0
2745,Texas,G4801070,49.0,48,2250,Houston,G4802250,0
2746,Texas,G4801090,49.0,48,2270,Howard,G4802270,0
2747,Texas,G4801110,49.0,48,2290,Hudspeth,G4802290,0
2748,Texas,G4801130,49.0,48,2310,Hunt,G4802310,0
2749,Texas,G4801150,49.0,48,2330,Hutchinson,G4802330,0
2750,Texas,G4801170,49.0,48,2350,Irion,G4802350,0
2751,Texas,G4801190,49.0,48,2370,Jack,G4802370,0
2752,Texas,G4801210,49.0,48,2390,Jackson,G4802390,0
2753,Texas,G4801230,49.0,48,2410,Jasper,G4802410,0
2754,Texas,G4801250,49.0,48,2430,Jeff Davis,G4802430,0
2755,Texas,G4801270,49.0,48,2450,Jefferson,G4802450,1
2756,Texas,G4801290,49.0,48,2470,Jim Hogg,G4802470,0
2757,Texas,G4801310,49.0,48,2490,Jim Wells,G4802490,0
2758,Texas,G4801330,49.0,48,2510,Johnson,G4802510,0
2759,Texas,G4801350,49.0,48,2530,Jones,G4802530,0
2760,Texas,G4801370,49.0,48,2550,Karnes,G4802550,0
2761,Texas,G4801390,49.0,48,2570,Kaufman,G4802570,0
2762,Texas,G4801410,49.0,48,2590,Kendall,G4802590,0
2763,Texas,G4801430,49.0,48,2610,Kenedy,G4802610,0
2764,Texas,G4801450,49.0,48,2630,Kent,G4802630,0
2765,Texas,G4801470,49.0,48,2650,Kerr,G4802650,0
2766,Texas,G4801490,49.0,48,2670,Kimble,G4802670,0
2767,Texas,G4801510,49.0,48,2690,King,G4802690,0
2768,Texas,G4801530,49.0,48,2710,Kinney,G4802710,0
2769,Texas,G4801550,49.0,48,2730,Kleberg,G4802730,0
2770,Texas,G4801570,49.0,48,2750,Knox,G4802750,0
2771,Texas,G4801650,49.0,48,2830,La Salle,G4802830,0
2772,Texas,G4801590,49.0,48,2770,Lamar,G4802770,0
2773,Texas,G4801610,49.0,48,2790,Lamb,G4802790,0
2774,Texas,G4801630,49.0,48,2810,Lampasas,G4802810,0
2775,Texas,G4801670,49.0,48,2850,Lavaca,G4802850,0
2776,Texas,G4801690,49.0,48,2870,Lee,G4802870,0
2777,Texas,G4801710,49.0,48,2890,Leon,G4802890,0
2778,Texas,G4801730,49.0,48,2910,Liberty,G4802910,0
2779,Texas,G4801750,49.0,48,2930,Limestone,G4802930,0
2780,Texas,G4801770,49.0,48,2950,Lipscomb,G4802950,0
2781,Texas,G4801790,49.0,48,2970,Live Oak,G4802970,0
2782,Texas,G4801810,49.0,48,2990,Llano,G4802990,0
2783,Texas,G4801830,49.0,48,3010,Loving,G4803010,0
2784,Texas,G4801850,49.0,48,3030,Lubbock,G4803030,0
2785,Texas,G4801870,49.0,48,3050,Lynn,G4803050,0
2786,Texas,G4801950,49.0,48,3130,Madison,G4803130,0
2787,Texas,G4801970,49.0,48,3150,Marion,G4803150,0
2788,Texas,G4801990,49.0,48,3170,Martin,G4803170,0
2789,Texas,G4802010,49.0,48,3190,Mason,G4803190,0
2790,Texas,G4802030,49.0,48,3210,Matagorda,G4803210,0
2791,Texas,G4802050,49.0,48,3230,Maverick,G4803230,0
2792,Texas,G4801890,49.0,48,3070,McCulloch,G4803070,0
2793,Texas,G4801910,49.0,48,3090,McLennan,G4803090,1
2794,Texas,G4801930,49.0,48,3110,McMullen,G4803110,0
2795,Texas,G4802070,49.0,48,3250,Medina,G4803250,0
2796,Texas,G4802090,49.0,48,3270,Menard,G4803270,0
2797,Texas,G4802110,49.0,48,3290,Midland,G4803290,0
2798,Texas,G4802130,49.0,48,3310,Milam,G4803310,0
2799,Texas,G4802150,49.0,48,3330,Mills,G4803330,0
2800,Texas,G4802170,49.0,48,3350,Mitchell,G4803350,0
2801,Texas,G4802190,49.0,48,3370,Montague,G4803370,0
2802,Texas,G4802210,49.0,48,3390,Montgomery,G4803390,0
2803,Texas,G4802230,49.0,48,3410,Moore,G4803410,0
2804,Texas,G4802250,49.0,48,3430,Morris,G4803430,0
2805,Texas,G4802270,49.0,48,3450,Motley,G4803450,0
2806,Texas,G4802290,49.0,48,3470,Nacogdoches,G4803470,0
2807,Texas,G4802310,49.0,48,3490,Navarro,G4803490,0
2808,Texas,G4802330,49.0,48,3510,Newton,G4803510,0
2809,Texas,G4802350,49.0,48,3530,Nolan,G4803530,0
2810,Texas,G4802370,49.0,48,3550,Nueces,G4803550,0
2811,Texas,G4802390,49.0,48,3570,Ochiltree,G4803570,0
2812,Texas,G4802410,49.0,48,3590,Oldham,G4803590,0
2813,Texas,G4802430,49.0,48,3610,Orange,G4803610,0
2814,Texas,G4802450,49.0,48,3630,Palo Pinto,G4803630,0
2815,Texas,G4802470,49.0,48,3650,Panola,G4803650,0
2816,Texas,G4802490,49.0,48,3670,Parker,G4803670,0
2817,Texas,G4802510,49.0,48,3690,Parmer,G4803690,0
2818,Texas,G4802530,49.0,48,3710,Pecos,G4803710,0
2819,Texas,G4802550,49.0,48,3730,Polk,G4803730,0
2820,Texas,G4802570,49.0,48,3750,Potter,G4803750,1
2821,Texas,G4802590,49.0,48,3770,Presidio,G4803770,0
2822,Texas,G4802610,49.0,48,3790,Rains,G4803790,0
2823,Texas,G4802630,49.0,48,3810,Randall,G4803810,1
2824,Texas,G4802650,49.0,48,3830,Reagan,G4803830,0
2825,Texas,G4802670,49.0,48,3850,Real,G4803850,0
2826,Texas,G4802690,49.0,48,3870,Red River,G4803870,0
2827,Texas,G4802710,49.0,48,3890,Reeves,G4803890,0
2828,Texas,G4802730,49.0,48,3910,Refugio,G4803910,0
2829,Texas,G4802750,49.0,48,3930,Roberts,G4803930,0
2830,Texas,G4802770,49.0,48,3950,Robertson,G4803950,0
2831,Texas,G4802790,49.0,48,3970,Rockwall,G4803970,0
2832,Texas,G4802810,49.0,48,3990,Runnels,G4803990,0
2833,Texas,G4802830,49.0,48,4010,Rusk,G4804010,0
2834,Texas,G4802850,49.0,48,4030,Sabine,G4804030,0
2835,Texas,G4802870,49.0,48,4050,San Augustine,G4804050,0
2836,Texas,G4802890,49.0,48,4070,San Jacinto,G4804070,0
2837,Texas,G4802910,49.0,48,4090,San Patricio,G4804090,0
2838,Texas,G4802930,49.0,48,4110,San Saba,G4804110,0
2839,Texas,G4802950,49.0,48,4130,Schleicher,G4804130,0
2840,Texas,G4802970,49.0,48,4150,Scurry,G4804150,0
2841,Texas,G4802990,49.0,48,4170,Shackelford,G4804170,0
2842,Texas,G4803010,49.0,48,4190,Shelby,G4804190,0
2843,Texas,G4803030,49.0,48,4210,Sherman,G4804210,0
2844,Texas,G4803050,49.0,48,4230,Smith,G4804230,0
2845,Texas,G4803070,49.0,48,4250,Somervell,G4804250,0
2846,Texas,G4803090,49.0,48,4270,Starr,G4804270,0
2847,Texas,G4803110,49.0,48,4290,Stephens,G4804290,0
2848,Texas,G4803130,49.0,48,4310,Sterling,G4804310,0
2849,Texas,G4803150,49.0,48,4330,Stonewall,G4804330,0
2850,Texas,G4803170,49.0,48,4350,Sutton,G4804350,0
2851,Texas,G4803190,49.0,48,4370,Swisher,G4804370,0
2852,Texas,G4803210,49.0,48,4390,Tarrant,G4804390,1
2853,Texas,G4803230,49.0,48,4410,Taylor,G4804410,0
2854,Texas,G4803250,49.0,48,4430,Terrell,G4804430,0
2855,Texas,G4803270,49.0,48,4450,Terry,G4804450,0
2856,Texas,G4803290,49.0,48,4470,Throckmorton,G4804470,0
2857,Texas,G4803310,49.0,48,4490,Titus,G4804490,0
2858,Texas,G4803330,49.0,48,4510,Tom Green,G4804510,0
2859,Texas,G4803350,49.0,48,4530,Travis,G4804530,1
2860,Texas,G4803370,49.0,48,4550,Trinity,G4804550,0
2861,Texas,G4803390,49.0,48,4570,Tyler,G4804570,0
2862,Texas,G4803410,49.0,48,4590,Upshur,G4804590,0
2863,Texas,G4803430,49.0,48,4610,Upton,G4804610,0
2864,Texas,G4803450,49.0,48,4630,Uvalde,G4804630,0
2865,Texas,G4803470,49.0,48,4650,Val Verde,G4804650,0
2866,Texas,G4803490,49.0,48,4670,Van Zandt,G4804670,0
