,STATE,GISJOIN,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,GR.SV2,GR.LRA2,GR.LRA3,MM.LRA1,EP.SV1,EP.LRA1,EP.SV2,EP.LRA2,EP.SV3,cty_percentage
988,Kansas,G2000310,20,1490,Pottawatomie,1,1,1,1,0,0,0,0,0,0.0257618287398467
989,Kansas,G2000330,20,1510,Pratt,1,1,1,1,0,0,0,0,0,0.0149095342086107
990,Kansas,G2000350,20,1530,Rawlins,1,1,1,1,0,0,0,0,0,0.0066126138100618
991,Kansas,G2000370,20,1550,Reno,1,1,1,1,0,0,0,0,0,0.0325097254977438
992,Kansas,G2000390,20,1570,Republic,1,1,1,1,0,0,0,0,0,0.0071589318306664
993,Kansas,G2000410,20,1590,Rice,1,1,1,1,0,0,0,0,0,0.0459029217177632
994,Kansas,G2000430,20,1610,Riley,1,1,1,1,0,0,0,0,0,0.0684310883140054
995,Kansas,G2000450,20,1630,Rooks,1,1,1,1,0,0,0,0,0,0.0066748667486674
996,Kansas,G2000470,20,1650,Rush,1,1,1,1,0,0,0,0,0,0.0086371879622587
997,Kansas,G2000490,20,1670,Russell,1,1,1,1,0,0,0,0,0,0.235669591157407
998,Kansas,G2000510,20,1690,Saline,1,1,1,1,0,0,0,0,0,0.0539124356661713
999,Kansas,G2000530,20,1710,Scott,1,1,1,1,0,0,0,0,0,0.0727040677782002
1000,Kansas,G2000550,20,1730,Sedgwick,1,1,1,0,0,1,0,0,0,0.0933320661903509
1001,Kansas,G2000570,20,1750,Seward,1,1,1,1,0,0,0,0,0,0.0287304015135235
1002,Kansas,G2000590,20,1770,Shawnee,1,1,1,0,0,1,0,0,0,0.0865073666985604
1003,Kansas,G2000610,20,1790,Sheridan,1,1,1,1,0,0,0,0,0,0.0068287048366729
1004,Kansas,G2000630,20,1810,Sherman,1,1,1,1,0,0,0,0,0,0.0087294065090222
1005,Kansas,G2000650,20,1830,Smith,1,1,1,1,0,0,0,0,0,0.169112689917702
1006,Kansas,G2000670,20,1850,Stafford,1,1,1,1,0,0,0,0,0,0.182973590741272
1007,Kansas,G2000690,20,1870,Stanton,1,1,1,1,0,0,0,0,0,0.0094361926299018
1008,Kansas,G2000710,20,1890,Stevens,1,1,1,1,0,0,0,0,0,0.0063227675338421
1009,Kansas,G2000730,20,1910,Sumner,1,1,1,1,0,0,0,0,0,0.0670743122530477
1010,Kansas,G2000750,20,1930,Thomas,1,1,1,1,0,0,0,0,0,0.309666899238784
1011,Kansas,G2000770,20,1950,Trego,1,1,1,1,0,0,0,0,0,0.0067125795484264
1012,Kansas,G2000790,20,1970,Wabaunsee,1,1,1,1,0,0,0,0,0,0.0070674775835957
1013,Kansas,G2000810,20,1990,Wallace,1,1,1,1,0,0,0,0,0,0.0076508146191105
1014,Kansas,G2000830,20,2010,Washington,1,1,1,1,0,0,0,0,0,0.0539828171013083
1015,Kansas,G2000850,20,2030,Wichita,1,1,1,1,0,0,0,0,0,0.107646701889736
1016,Kansas,G2000870,20,2050,Wilson,1,1,1,1,0,0,0,0,0,0.15914923373485
1017,Kansas,G2000890,20,2070,Woodson,1,1,1,1,0,0,0,0,0,0.0054649115892908
1018,Kansas,G2000910,20,2090,Wyandotte,1,1,1,1,1,1,1,0,1,0.239722590377315
1019,Kentucky,G2000930,21,10,Adair,1,1,1,1,0,0,0,0,0,0.0185738277982945
1020,Kentucky,G2000950,21,30,Allen,1,1,1,1,0,0,0,0,0,0.114429964030824
1021,Kentucky,G2000970,21,50,Anderson,1,1,1,1,0,0,0,0,0,0.134090398526827
1022,Kentucky,G2000990,21,70,Ballard,1,1,1,1,0,0,0,0,0,0.0328070429229784
1023,Kentucky,G2001010,21,90,Barren,1,1,1,1,0,0,0,0,0,0.0401706547523088
1024,Kentucky,G2001030,21,110,Bath,1,1,1,1,0,0,0,0,0,0.0221703089675961
1025,Kentucky,G2001050,21,130,Bell,1,1,1,1,0,0,0,0,0,0.219962716650388
1026,Kentucky,G2001070,21,150,Boone,1,1,1,1,0,0,0,0,0,0.0471143183548752
1027,Kentucky,G2001090,21,170,Bourbon,1,1,1,1,0,0,0,0,0,0.0481177422025548
1028,Kentucky,G2001110,21,190,Boyd,1,1,1,1,0,0,0,0,0,0.0277209985608546
1029,Kentucky,G2001130,21,210,Boyle,1,1,1,1,0,0,0,0,0,0.0784836755301245
1030,Kentucky,G2001150,21,230,Bracken,1,1,1,1,0,0,0,0,0,0.0061240340954353
1031,Kentucky,G2001170,21,250,Breathitt,1,1,1,1,0,0,0,0,0,0.0046240068822428
1032,Kentucky,G2001190,21,270,Breckinridge,1,1,1,1,0,0,0,0,0,0.0211722754624471
1033,Kentucky,G2001210,21,290,Bullitt,1,1,1,1,0,0,0,0,0,0.0111623117899342
1034,Kentucky,G2001230,21,310,Butler,1,1,1,1,0,0,0,0,0,0.0647994819911411
1035,Kentucky,G2001250,21,330,Caldwell,1,1,1,1,0,0,0,0,0,0.0528768122811402
1036,Kentucky,G2001270,21,350,Calloway,1,1,1,1,0,0,0,0,0,0.0398430125689304
1037,Kentucky,G2001290,21,370,Campbell,1,1,1,1,0,1,0,0,0,0.0473592830114701
1038,Kentucky,G2001310,21,390,Carlisle,1,1,1,1,0,0,0,0,0,0.0125199375718181
1039,Kentucky,G2001330,21,410,Carroll,1,1,1,1,0,0,0,0,0,0.0682135955466148
1040,Kentucky,G2001350,21,430,Carter,1,1,1,1,0,0,0,0,0,0.0311608510445326
1041,Kentucky,G2001370,21,450,Casey,1,1,1,1,0,0,0,0,0,0.0083881750757338
1042,Kentucky,G2001390,21,470,Christian,1,1,1,1,0,0,1,0,0,0.0887200074673206
1043,Kentucky,G2001410,21,490,Clark,1,1,1,1,0,0,0,0,0,0.101124414366053
1044,Kentucky,G2001430,21,510,Clay,1,1,1,1,0,0,0,0,0,0.0832851138622971
1045,Kentucky,G2001450,21,530,Clinton,1,1,1,1,0,0,0,0,0,0.0254819459127933
1046,Kentucky,G2001470,21,550,Crittenden,1,1,1,1,0,0,0,0,0,0.449739087587215
1047,Kentucky,G2001490,21,570,Cumberland,1,1,1,1,0,0,0,0,0,0.165249234576146
1048,Kentucky,G2001510,21,590,Daviess,1,1,1,0,0,0,0,0,0,0.0384316485057847
1049,Kentucky,G2001530,21,610,Edmonson,1,1,1,1,0,0,0,0,0,0.0179032866102334
1050,Kentucky,G2001550,21,630,Elliott,1,1,1,1,0,0,0,0,0,0.0363927369060103
1051,Kentucky,G2001570,21,650,Estill,1,1,1,1,0,0,0,0,0,0.0034301633825705
1052,Kentucky,G2001590,21,670,Fayette,1,1,1,0,0,1,1,0,0,0.126976771035943
1053,Kentucky,G2001610,21,690,Fleming,1,1,1,1,0,0,0,0,0,0.0145928413559517
1054,Kentucky,G2001630,21,710,Floyd,1,1,1,1,0,0,0,0,0,0.0793789387807636
1055,Kentucky,G2001650,21,730,Franklin,1,1,1,1,0,0,0,0,0,0.152922460789385
1056,Kentucky,G2001670,21,750,Fulton,1,1,1,1,0,0,0,0,0,0.381317374579769
1057,Kentucky,G2001690,21,770,Gallatin,1,1,1,1,0,0,0,0,0,0.005307817141541
1058,Kentucky,G2001710,21,790,Garrard,1,1,1,1,0,0,0,0,0,0.0211553011136652
1059,Kentucky,G2001730,21,810,Grant,1,1,1,1,0,0,0,0,0,0.0263424900800235
1060,Kentucky,G2001750,21,830,Graves,1,1,1,1,0,0,0,0,0,0.0436555850707022
1061,Kentucky,G2001770,21,850,Grayson,1,1,1,1,0,0,0,0,0,0.0521653148039497
1062,Kentucky,G2001790,21,870,Green,1,1,1,1,0,0,0,0,0,0.0098276464969981
1063,Kentucky,G2001810,21,890,Greenup,1,1,1,1,0,0,0,0,0,0.0083630078990407
1064,Kentucky,G2001830,21,910,Hancock,1,1,1,1,0,0,0,0,0,0.0446987025939128
1065,Kentucky,G2001850,21,930,Hardin,1,1,1,1,0,0,0,1,1,0.0750349952741425
1066,Kentucky,G2001870,21,950,Harlan,1,1,1,1,0,0,0,0,0,0.0188968528721808
1067,Kentucky,G2001890,21,970,Harrison,1,1,1,1,0,0,0,0,0,0.153044623564029
1068,Kentucky,G2001910,21,990,Hart,1,1,1,1,0,0,0,0,0,0.128654915814793
1069,Kentucky,G2001930,21,1010,Henderson,1,1,1,1,0,1,0,0,0,0.0538806098978317
1070,Kentucky,G2001950,21,1030,Henry,1,1,1,1,0,0,0,0,0,0.235055156397416
1071,Kentucky,G2001970,21,1050,Hickman,1,1,1,1,0,0,0,0,0,0.055338304838123
1072,Kentucky,G2001990,21,1070,Hopkins,1,1,1,1,0,0,0,0,0,0.0696064588832549
1073,Kentucky,G2002010,21,1090,Jackson,1,1,1,1,0,0,0,0,0,0.14354854462938
1074,Kentucky,G2002030,21,1110,Jefferson,1,1,1,0,0,1,1,1,1,0.19649512267799
1075,Kentucky,G2002050,21,1130,Jessamine,1,1,1,1,0,0,0,0,0,0.0389512566089665
1076,Kentucky,G2002070,21,1150,Johnson,1,1,1,1,0,0,0,0,0,0.0460664062524472
1077,Kentucky,G2002090,21,1170,Kenton,1,1,1,1,0,1,0,0,0,0.048494636889107
1078,Kentucky,G2100010,21,1190,Knott,1,1,1,1,0,0,0,0,0,0.0089588611671748
1079,Kentucky,G2100030,21,1210,Knox,1,1,1,1,0,0,0,0,0,0.0683828318808164
1080,Kentucky,G2100050,21,1230,Larue,1,1,1,1,0,0,0,0,0,0.0306937779394338
1081,Kentucky,G2100070,21,1250,Laurel,1,1,1,1,0,0,0,0,0,0.0075480690631693
1082,Kentucky,G2100090,21,1270,Lawrence,1,1,1,1,0,0,0,0,0,0.0398892683246368
1083,Kentucky,G2100110,21,1290,Lee,1,1,1,1,0,0,0,0,0,0.139858960541653
1084,Kentucky,G2100130,21,1310,Leslie,1,1,1,1,0,0,0,0,0,0.0032154086182454
1085,Kentucky,G2100150,21,1330,Letcher,1,1,1,1,0,0,0,0,0,0.0049702188576165
1086,Kentucky,G2100170,21,1350,Lewis,1,1,1,1,0,0,0,0,0,0.0096449978388455
1087,Kentucky,G2100190,21,1370,Lincoln,1,1,1,1,0,0,0,0,0,0.048457077539465
1088,Kentucky,G2100210,21,1390,Livingston,1,1,1,1,0,0,0,0,0,0.0162693537019915
1089,Kentucky,G2100230,21,1410,Logan,1,1,1,1,0,0,0,0,0,0.0468978348937459
1090,Kentucky,G2100250,21,1430,Lyon,1,1,1,1,0,0,0,0,0,0.021459380883159
1091,Kentucky,G2100330,21,1510,Madison,1,1,1,1,0,0,0,0,0,0.160081349438803
1092,Kentucky,G2100350,21,1530,Magoffin,1,1,1,1,0,0,0,0,0,0.0021760997192765
1093,Kentucky,G2100370,21,1550,Marion,1,1,1,1,0,0,0,0,0,0.179172836767939
1094,Kentucky,G2100390,21,1570,Marshall,1,1,1,1,0,0,0,0,0,0.0650193369995838
1095,Kentucky,G2100410,21,1590,Martin,1,1,1,1,0,0,0,0,0,0.0873730102253776
1096,Kentucky,G2100430,21,1610,Mason,1,1,1,1,0,0,0,0,0,0.01613399690248
1097,Kentucky,G2100270,21,1450,McCracken,1,1,1,1,0,0,0,0,0,0.110323165268388
1098,Kentucky,G2100290,21,1470,McCreary,1,1,1,1,0,0,0,0,0,0.0577265574203032
1099,Kentucky,G2100310,21,1490,McLean,1,1,1,1,0,0,0,0,0,0.0721417647861706
1100,Kentucky,G2100450,21,1630,Meade,1,1,1,1,0,0,0,0,0,0.0266013785913525
1101,Kentucky,G2100470,21,1650,Menifee,1,1,1,1,0,0,0,0,0,0.0266013437122325
1102,Kentucky,G2100490,21,1670,Mercer,1,1,1,1,0,0,0,0,0,0.142904859277908
1103,Kentucky,G2100510,21,1690,Metcalfe,1,1,1,1,0,0,0,0,0,0.0173609668978693
1104,Kentucky,G2100530,21,1710,Monroe,1,1,1,1,0,0,0,0,0,0.123488731699434
1105,Kentucky,G2100550,21,1730,Montgomery,1,1,1,1,0,0,0,0,0,0.165124277322756
1106,Kentucky,G2100570,21,1750,Morgan,1,1,1,1,0,0,0,0,0,0.0679028547642467
1107,Kentucky,G2100590,21,1770,Muhlenberg,1,1,1,1,0,0,0,0,0,0.0477778373451992
1108,Kentucky,G2100610,21,1790,Nelson,1,1,1,1,0,0,0,0,0,0.0648583299052799
1109,Kentucky,G2100630,21,1810,Nicholas,1,1,1,1,0,0,0,0,0,0.0048904267589388
1110,Kentucky,G2100650,21,1830,Ohio,1,1,1,1,0,0,0,0,0,0.0256250186136763
1111,Kentucky,G2100670,21,1850,Oldham,1,1,1,1,0,0,0,0,0,0.04465444831045
1112,Kentucky,G2100690,21,1870,Owen,1,1,1,1,0,0,0,0,0,0.0063943570583864
1113,Kentucky,G2100710,21,1890,Owsley,1,1,1,1,0,0,0,0,0,0.0048677951100785
1114,Kentucky,G2100730,21,1910,Pendleton,1,1,1,1,0,0,0,0,0,0.0121550427932495
1115,Kentucky,G2100750,21,1930,Perry,1,1,1,1,0,0,0,0,0,0.0611730997777504
1116,Kentucky,G2100770,21,1950,Pike,1,1,1,1,0,0,0,0,0,0.141876366637961
1117,Kentucky,G2100790,21,1970,Powell,1,1,1,1,0,0,0,0,0,0.0094874034611293
1118,Kentucky,G2100810,21,1990,Pulaski,1,1,1,1,0,0,0,0,0,0.276627180628186
1119,Kentucky,G2100830,21,2010,Robertson,1,1,1,1,0,0,0,0,0,0.100105558136285
1120,Kentucky,G2100850,21,2030,Rockcastle,1,1,1,1,0,0,0,0,0,0.0032346797173235
1121,Kentucky,G2100870,21,2050,Rowan,1,1,1,1,0,0,0,0,0,0.144268039035206
1122,Kentucky,G2100890,21,2070,Russell,1,1,1,1,0,0,0,0,0,0.235669591157407
1123,Kentucky,G2100910,21,2090,Scott,1,1,1,1,0,0,0,0,0,0.0727040677782002
1124,Kentucky,G2100930,21,2110,Shelby,1,1,1,1,0,0,0,0,0,0.398873303535389
1125,Kentucky,G2100950,21,2130,Simpson,1,1,1,1,0,0,0,0,0,0.250040656716859
1126,Kentucky,G2100970,21,2150,Spencer,1,1,1,1,0,0,0,0,0,0.012316817341256
1127,Kentucky,G2100990,21,2170,Taylor,1,1,1,1,0,0,0,0,0,0.0861021083330942
1128,Kentucky,G2101010,21,2190,Todd,1,1,1,1,0,0,0,0,0,0.0247535170791663
1129,Kentucky,G2101030,21,2210,Trigg,1,1,1,1,0,0,0,0,0,0.0732725519519138
1130,Kentucky,G2101050,21,2230,Trimble,1,1,1,1,0,0,0,0,0,0.0072123949195466
1131,Kentucky,G2101070,21,2250,Union,1,1,1,1,0,0,0,0,0,0.17327923138397
1132,Kentucky,G2101090,21,2270,Warren,1,1,1,1,0,0,0,0,0,0.0818790124088722
1133,Kentucky,G2101110,21,2290,Washington,1,1,1,1,0,0,0,0,0,0.0539828171013083
1134,Kentucky,G2101130,21,2310,Wayne,1,1,1,1,0,0,0,0,0,0.318397364241567
1135,Kentucky,G2101150,21,2330,Webster,1,1,1,1,0,0,0,0,0,0.0497443633920395
1136,Kentucky,G2101170,21,2350,Whitley,1,1,1,1,0,0,0,0,0,0.0062911193054317
1137,Kentucky,G2101190,21,2370,Wolfe,1,1,1,1,0,0,0,0,0,0.0029391085856548
1138,Kentucky,G2101210,21,2390,Woodford,1,1,1,1,0,0,0,0,0,0.0239515009521254
1139,Louisiana,G2101230,22,10,Acadia,1,1,1,1,0,0,1,0,1,0.180826280400094
1140,Louisiana,G2101250,22,30,Allen,1,1,1,1,0,0,0,0,0,0.228268365036821
1141,Louisiana,G2101270,22,50,Ascension,1,1,1,1,0,0,1,1,1,0.232063650438192
1142,Louisiana,G2101290,22,70,Assumption,0,0,1,1,0,0,0,0,0,0.298613335100254
1143,Louisiana,G2101310,22,90,Avoyelles,1,1,1,1,0,0,0,0,0,0.298022236606943
1144,Louisiana,G2101330,22,110,Beauregard,1,1,1,1,0,0,0,0,0,0.126866599876521
1145,Louisiana,G2101350,22,130,Bienville,1,1,1,1,0,0,0,0,0,0.420112438852248
1146,Louisiana,G2101370,22,150,Bossier,1,1,1,1,1,1,0,1,0,0.221101914064404
1147,Louisiana,G2101390,22,170,Caddo,1,1,1,1,1,1,1,0,1,0.489969938130387
1148,Louisiana,G2101410,22,190,Calcasieu,1,1,1,1,0,0,1,1,1,0.255323288414034
1149,Louisiana,G2101430,22,210,Caldwell,1,1,1,1,0,0,0,0,0,0.164131331738503
1150,Louisiana,G2101450,22,230,Cameron,1,1,1,1,0,0,0,0,0,0.0358219111499951
1151,Louisiana,G2101470,22,250,Catahoula,1,1,1,1,0,0,0,0,0,0.31262283328413
1152,Louisiana,G2101490,22,270,Claiborne,1,1,1,1,0,0,0,0,0,0.514523161740218
1153,Louisiana,G2101510,22,290,Concordia,1,1,1,0,0,0,0,0,0,0.403093607876456
1154,Louisiana,G2101530,22,310,De Soto,1,1,1,1,0,0,1,0,1,0.369014973481587
1155,Louisiana,G2101550,22,330,East Baton Rouge,1,1,1,0,0,0,1,1,1,0.465269249590114
1156,Louisiana,G2101570,22,350,East Carroll,1,1,1,1,0,0,0,0,0,0.685620892384813
1157,Louisiana,G2101590,22,370,East Feliciana,1,1,1,1,0,0,0,0,1,0.437443640513016
1158,Louisiana,G2101610,22,390,Evangeline,1,1,1,1,0,0,0,0,1,0.28410920892897
1159,Louisiana,G2101630,22,410,Franklin,1,1,1,1,0,0,0,0,0,0.320460724053519
1160,Louisiana,G2101650,22,430,Grant,1,1,1,1,0,0,0,0,0,0.155124767378114
1161,Louisiana,G2101670,22,450,Iberia,1,1,1,1,0,0,0,0,0,0.326792979139444
1162,Louisiana,G2101690,22,470,Iberville,1,1,1,1,0,0,0,1,1,0.488906830537473
1163,Louisiana,G2101710,22,490,Jackson,1,1,1,1,0,0,0,0,1,0.288343142519041
1164,Louisiana,G2101730,22,510,Jefferson,0,0,1,1,1,1,1,0,1,0.275800253281562
1165,Louisiana,G2101750,22,530,Jefferson Davis,1,1,1,1,0,0,1,0,0,0.167541265146455
1166,Louisiana,G2101810,22,590,La Salle,1,1,1,1,0,0,1,0,0,0.3362487725672104
1167,Louisiana,G2101770,22,550,Lafayette,1,1,1,1,0,0,1,0,0,0.26412332787153
1168,Louisiana,G2101790,22,570,Lafourche,0,0,1,1,0,0,0,0,1,0.135167108807653
1169,Louisiana,G2101830,22,610,Lincoln,1,1,1,1,0,0,1,0,1,0.408834177363018
1170,Louisiana,G2101850,22,630,Livingston,1,1,1,1,0,0,1,1,0,0.0632254409901569
1171,Louisiana,G2101870,22,650,Madison,1,1,1,1,0,0,0,0,0,0.625151245100383
1172,Louisiana,G2101890,22,670,Morehouse,1,1,1,1,0,0,0,0,0,0.477580130304609
1173,Louisiana,G2101910,22,690,Natchitoches,1,1,1,1,0,0,0,0,1,0.415684750805532
1174,Louisiana,G2101930,22,710,Orleans,0,0,1,0,1,1,1,1,0,0.604370470589109
1175,Louisiana,G2101950,22,730,Ouachita,1,1,1,1,0,0,1,0,1,0.374467506108117
1176,Louisiana,G2101970,22,750,Plaquemines,0,0,1,1,0,0,1,0,1,0.207470225682376
1177,Louisiana,G2101990,22,770,Pointe Coupee,1,1,1,1,0,0,0,0,0,0.357254735513629
1178,Louisiana,G2102010,22,790,Rapides,1,1,1,1,0,0,0,1,1,0.321461924545215
1179,Louisiana,G2102030,22,810,Red River,1,1,1,1,0,0,0,0,0,0.396885667165267
1180,Louisiana,G2102050,22,830,Richland,1,1,1,1,0,0,0,0,0,0.358905490022389
1181,Louisiana,G2102070,22,850,Sabine,1,1,1,1,0,0,1,0,1,0.166093389899717
1182,Louisiana,G2102090,22,870,St Bernard,0,0,1,1,1,1,0,0,1,0.3362487725672104
1183,Louisiana,G2102110,22,890,St Charles,0,0,1,1,0,0,0,0,1,0.3362487725672104
1184,Louisiana,G2102130,22,910,St Helena,1,1,1,1,0,0,0,0,0,0.3362487725672104
1185,Louisiana,G2102150,22,930,St James,0,0,1,1,0,0,1,0,1,0.3362487725672104
1186,Louisiana,G2102170,22,950,St John The Baptist,0,0,1,1,0,0,0,0,1,0.3362487725672104
1187,Louisiana,G2102190,22,970,St Landry,1,1,1,1,0,0,1,0,1,0.3362487725672104
1188,Louisiana,G2102210,22,990,St Martin,1,1,1,0,0,0,0,0,0,0.3362487725672104
1189,Louisiana,G2102230,22,1010,St Mary,1,1,1,1,0,0,1,0,1,0.3362487725672104
1190,Louisiana,G2102250,22,1030,St Tammany,0,0,1,1,0,0,1,1,0,0.3362487725672104
1191,Louisiana,G2102270,22,1050,Tangipahoa,0,0,1,1,0,0,1,1,0,0.304557178822511
1192,Louisiana,G2102290,22,1070,Tensas,1,1,1,1,0,0,1,0,0,0.548976036407594
1193,Louisiana,G2102310,22,1090,Terrebonne,0,0,1,1,0,0,1,0,0,0.19100521609538
1194,Louisiana,G2102330,22,1110,Union,1,1,1,1,0,0,0,0,0,0.259342374140814
1195,Louisiana,G2102350,22,1130,Vermilion,1,1,1,1,0,0,1,1,1,0.145063887039737
1196,Louisiana,G2102370,22,1150,Vernon,1,1,1,1,0,0,0,0,1,0.145718512312304
1197,Louisiana,G2102390,22,1170,Washington,0,0,1,1,0,0,1,0,1,0.306701012434794
1198,Louisiana,G2200010,22,1190,Webster,1,1,1,1,0,0,1,1,0,0.340380252396253
1199,Louisiana,G2200030,22,1210,West Baton Rouge,1,1,1,1,0,0,0,0,1,0.389410590062517
1200,Louisiana,G2200050,22,1230,West Carroll,1,1,1,1,0,0,1,0,0,0.158385231979499
1201,Louisiana,G2200070,22,1250,West Feliciana,1,1,1,1,0,0,0,0,1,0.453012139114686
1202,Louisiana,G2200090,22,1270,Winn,1,1,1,1,0,0,0,1,1,0.308485469928796
1203,Maine,G2200110,23,10,Androscoggin,1,1,1,1,0,0,0,0,0,0.0420343681309757
1204,Maine,G2200130,23,30,Aroostook,1,1,1,1,0,0,0,0,0,0.0092678518063236
1205,Maine,G2200150,23,50,Cumberland,1,1,1,1,0,0,0,0,0,0.165249234576146
1206,Maine,G2200170,23,70,Franklin,1,1,1,1,0,0,0,0,0,0.152922460789385
1207,Maine,G2200190,23,90,Hancock,1,1,1,1,0,0,0,0,0,0.0446987025939128
1208,Maine,G2200210,23,110,Kennebec,1,1,1,1,0,0,0,0,0,0.007046240182029
1209,Maine,G2200230,23,130,Knox,1,1,1,1,0,0,0,0,0,0.0683828318808164
1210,Maine,G2200250,23,150,Lincoln,1,1,1,1,0,0,0,0,0,0.048457077539465
1211,Maine,G2200270,23,170,Oxford,1,1,1,1,0,0,0,0,0,0.0050940608800987
1212,Maine,G2200290,23,190,Penobscot,1,1,1,1,0,0,0,0,0,0.0091351600374456
1213,Maine,G2200310,23,210,Piscataquis,1,1,1,1,0,0,0,0,0,0.0051213385849858
1214,Maine,G2200330,23,230,Sagadahoc,1,1,1,1,0,0,0,0,0,0.0086203046138728
1215,Maine,G2200350,23,250,Somerset,1,1,1,1,0,0,0,0,0,0.0963833902874987
1216,Maine,G2200370,23,270,Waldo,1,1,1,1,0,0,0,0,0,0.0050090081698066
1217,Maine,G2200390,23,290,Washington,1,1,1,1,0,0,0,0,0,0.0539828171013083
1218,Maine,G2200410,23,310,York,1,1,1,1,0,0,0,0,0,0.0918076662392263
1219,Maryland,G2200430,24,10,Allegany,0,0,1,1,0,0,0,0,0,0.054167265201268
1220,Maryland,G2200450,24,30,Anne Arundel,0,0,1,1,1,1,1,1,1,0.17139650394857
1221,Maryland,G2200470,24,50,Baltimore,0,0,1,1,1,1,1,1,0,0.286436370996306
1222,Maryland,G2200890,24,5100,Baltimore City,0,0,1,0,1,1,1,1,1,0.13318348999561672
1223,Maryland,G2200490,24,90,Calvert,0,0,1,1,0,0,1,0,0,0.132466099772413
1224,Maryland,G2200510,24,110,Caroline,0,0,1,1,0,0,1,0,0,0.207144011166408
1225,Maryland,G2200530,24,130,Carroll,0,0,1,1,0,0,0,0,0,0.0682135955466148
1226,Maryland,G2200550,24,150,Cecil,0,0,1,1,0,0,1,1,0,0.0686618557992812
1227,Maryland,G2200570,24,170,Charles,0,0,1,1,0,0,1,1,0,0.462475333872937
1228,Maryland,G2200590,24,190,Dorchester,0,0,1,1,0,0,1,0,0,0.262416177020836
1229,Maryland,G2200610,24,210,Frederick,0,0,1,1,0,0,0,0,0,0.0849279690407799
1230,Maryland,G2200630,24,230,Garrett,0,0,1,1,0,0,0,0,0,0.0100771318584796
1231,Maryland,G2200650,24,250,Harford,0,0,1,1,0,0,0,0,0,0.138921238592167
1232,Maryland,G2200670,24,270,Howard,0,0,1,1,0,0,1,0,0,0.152997722961027
1233,Maryland,G2200690,24,290,Kent,0,0,1,1,0,0,1,0,0,0.118921483150622
1234,Maryland,G2200710,24,310,Montgomery,0,0,1,1,0,0,1,0,1,0.165124277322756
1235,Maryland,G2200730,24,330,Prince Georges,0,0,1,1,0,0,1,1,1,0.13318348999561672
1236,Maryland,G2200750,24,350,Queen Anne's,0,0,1,1,0,0,1,0,0,0.0657482991475916
1237,Maryland,G2200790,24,390,Somerset,0,0,1,1,0,0,1,0,0,0.0963833902874987
1238,Maryland,G2200770,24,370,St Mary's,0,0,1,1,0,0,1,1,0,0.13318348999561672
1239,Maryland,G2200810,24,410,Talbot,0,0,1,1,0,0,1,0,0,0.192945671950196
1240,Maryland,G2200830,24,430,Washington,0,0,1,1,0,0,0,0,1,0.0539828171013083
1241,Maryland,G2200850,24,450,Wicomico,0,0,1,1,0,0,1,0,1,0.262946449362574
1242,Maryland,G2200870,24,470,Worcester,0,0,1,1,0,0,1,0,0,0.0604210735611615
1243,Massachusetts,G2200910,25,10,Barnstable,0,0,0,1,0,0,0,0,0,0.0291747422273256
1244,Massachusetts,G2200930,25,30,Berkshire,0,0,0,1,0,0,0,0,0,0.0329680078170354
1245,Massachusetts,G2200950,25,50,Bristol,0,0,0,1,1,1,0,0,0,0.0488504492811036
1246,Massachusetts,G2200970,25,70,Dukes,0,0,0,1,0,0,0,0,0,0.0411828508895108
1247,Massachusetts,G2200990,25,90,Essex,0,0,0,1,1,1,0,0,0,0.241082662030385
1248,Massachusetts,G2201010,25,110,Franklin,0,0,0,1,0,0,0,0,0,0.152922460789385
1249,Massachusetts,G2201030,25,130,Hampden,0,0,0,0,1,1,1,1,0,0.107830048551895
1250,Massachusetts,G2201050,25,150,Hampshire,0,0,0,1,1,1,0,0,0,0.0297587222243565
1251,Massachusetts,G2201070,25,170,Middlesex,0,0,0,1,1,1,0,0,0,0.0752289346572122
1252,Massachusetts,G2201090,25,190,Nantucket,0,0,0,1,0,0,0,0,0,0.0973418741129991
1253,Massachusetts,G2201110,25,210,Norfolk,0,0,0,1,1,1,0,0,0,0.0719843916958007
1254,Massachusetts,G2201130,25,230,Plymouth,0,0,0,1,1,1,0,0,0,0.10162463478574
1255,Massachusetts,G2201150,25,250,Suffolk,0,0,0,0,1,1,1,0,0,0.140550034436986
1256,Massachusetts,G2201170,25,270,Worcester,0,0,0,1,0,0,0,0,0,0.0604210735611615
1257,Michigan,G2201190,26,10,Alcona,0,0,0,1,0,0,0,0,0,0.0035473938162656
1258,Michigan,G2201210,26,30,Alger,0,0,0,1,0,0,0,0,0,0.0701910621761658
1259,Michigan,G2201230,26,50,Allegan,0,0,0,1,0,0,0,0,0,0.014316442137713
1260,Michigan,G2201250,26,70,Alpena,0,0,0,1,0,0,0,0,0,0.0043905153276802
1261,Michigan,G2201270,26,90,Antrim,0,0,0,1,0,0,0,0,0,0.0028531232212727
1262,Michigan,G2300010,26,110,Arenac,0,0,0,1,0,0,0,0,0,0.0037908375347539
1263,Michigan,G2300030,26,130,Baraga,0,0,0,1,0,0,0,0,0,0.0767545789694996
1264,Michigan,G2300050,26,150,Barry,0,0,0,1,0,0,0,0,0,0.0053917487345807
1265,Michigan,G2300070,26,170,Bay,0,0,0,1,0,1,0,0,0,0.0777459172041473
